,Line,Spkr,StTime,Content,EnTime,Label,Aux
29,282,DCB_se1_ag2_f_03,353.7340,"every Thanksgiving we would have to do the same thing. We cook at home, then we go to a family member's house and eat there, but still have food at home.","361.7869
",BE_P,'s
30,282,DCB_se1_ag2_f_03,353.7340,"every Thanksgiving we would have to do the same thing. We cook at home, then we go to a family member's house and eat there, but still have food at home.","361.7869
",HV_P,have
31,282,DCB_se1_ag2_f_03,353.7340,"every Thanksgiving we would have to do the same thing. We cook at home, then we go to a family member's house and eat there, but still have food at home.","361.7869
",HV_P,have
32,282,DCB_se1_ag2_f_03,353.7340,"every Thanksgiving we would have to do the same thing. We cook at home, then we go to a family member's house and eat there, but still have food at home.","361.7869
",DO_P,do
33,288,DCB_se1_ag2_f_03,365.6072,"didn't really go to church,","367.1763
",DO_N,didn't
34,298,DCB_se1_ag2_f_03,380.2740,"which is the only holiday I liked as a kid, I had the same tradition.","384.0110
",BE_P,is
35,335,DCB_se1_ag2_f_03,416.8779,Something's wrong with you. We are recording.,"418.7219
",BE_P,'s
36,335,DCB_se1_ag2_f_03,416.8779,Something's wrong with you. We are recording.,"418.7219
",BE_P,are
37,348,DCB_se1_ag2_f_03,435.9790,"Well, my grandmother's side of the family, my grandmother's sister has seven children,","441.7388
",BE_P,'s
38,348,DCB_se1_ag2_f_03,435.9790,"Well, my grandmother's side of the family, my grandmother's sister has seven children,","441.7388
",BE_P,'s
39,348,DCB_se1_ag2_f_03,435.9790,"Well, my grandmother's side of the family, my grandmother's sister has seven children,","441.7388
",HV_P,has
40,352,DCB_se1_ag2_f_03,443.6873,all of them live in the DC and Maryland area. So every year we would have dinner at a different family member's house,"450.3455
",BE_P,'s
41,352,DCB_se1_ag2_f_03,443.6873,all of them live in the DC and Maryland area. So every year we would have dinner at a different family member's house,"450.3455
",HV_P,have
42,357,DCB_se1_ag2_f_03,454.4194,Yes but I didn't like it.,"455.7753
",DO_N,didn't
43,361,DCB_se1_ag2_f_03,458.1939,"they don't know when to go home, you kind of just have to p- stay up really late, wait for the last person to go home,","463.1396
",DO_N,don't
44,361,DCB_se1_ag2_f_03,458.1939,"they don't know when to go home, you kind of just have to p- stay up really late, wait for the last person to go home,","463.1396
",HV_P,have
45,363,DCB_se1_ag2_f_03,463.6768,you have to clean up all the mess. It's just too much.,"466.1225
",BE_P,'s
46,363,DCB_se1_ag2_f_03,463.6768,you have to clean up all the mess. It's just too much.,"466.1225
",HV_P,have
47,380,DCB_se1_ag2_f_03,483.3083,"I'm pregnant,","484.2459
",BE_P,'m
48,382,DCB_se1_ag2_f_03,485.2135,and I'm like six months.,"486.9897
",BE_P,'m
49,386,DCB_se1_ag2_f_03,490.4928,she didn't know she was pregnant for a long time.,"492.9327
",DO_N,didn't
50,394,DCB_se1_ag2_f_03,498.7859,And then I didn't wanna be a big sister anymore because,"501.6204
",DO_N,didn't
51,396,DCB_se1_ag2_f_03,501.9632,"it's too much responsibility, you have to learn how to change diapers, you have to learn how to feed the baby,","506.7778
",BE_P,'s
52,396,DCB_se1_ag2_f_03,501.9632,"it's too much responsibility, you have to learn how to change diapers, you have to learn how to feed the baby,","506.7778
",HV_P,have
53,396,DCB_se1_ag2_f_03,501.9632,"it's too much responsibility, you have to learn how to change diapers, you have to learn how to feed the baby,","506.7778
",HV_P,have
54,404,DCB_se1_ag2_f_03,515.9943,"But then after a while I kind of got used to it, like okay I have a little brother.","519.4385
",HV_P,have
55,408,DCB_se1_ag2_f_03,521.7607,"when he was younger, it was good, it was like, okay, aw he's so cute.","525.6053
",BE_P,'s
56,410,DCB_se1_ag2_f_03,525.9523,Now he's a teenager and I don't like it.,"528.4498
",DO_N,don't
57,410,DCB_se1_ag2_f_03,525.9523,Now he's a teenager and I don't like it.,"528.4498
",BE_P,'s
58,412,DCB_se1_ag2_f_03,529.2630,<ts> It's too much responsibility.,"530.7724
",BE_P,'s
59,414,DCB_se1_ag2_f_03,530.9713,It's like being a parent,"532.4127
",BE_P,'s
60,416,DCB_se1_ag2_f_03,532.6029,but you're not a parent.,"533.7582
",BE_N,'re not
61,420,DCB_se1_ag2_f_03,535.8669,I didn't like it.,"536.6109
",DO_N,didn't
62,424,DCB_se1_ag2_f_03,539.5839,He's thirteen.,"540.5957
",BE_P,'s
63,436,DCB_se1_ag2_f_03,553.8903,at twelve AM,"555.6660
",BE_P,am
64,438,DCB_se1_ag2_f_03,556.8899,aksing for something that I obviously cannot give him at twelve AM.,"560.6010
",BE_P,am
65,442,DCB_se1_ag2_f_03,562.7798,"he will aks for new things when he does not deserve new things. Like, can I get those new shoes?","566.7912
",DO_N,does not
66,444,DCB_se1_ag2_f_03,566.9413,"Oh but you had three F's on your report card, I'm sorry you cannot.","569.8675
",BE_P,'s
67,444,DCB_se1_ag2_f_03,566.9413,"Oh but you had three F's on your report card, I'm sorry you cannot.","569.8675
",BE_P,'m
68,446,DCB_se1_ag2_f_03,570.9460,But he knows not to aks my mother because she's gonna say no.,"574.0190
",BE_N,not
69,446,DCB_se1_ag2_f_03,570.9460,But he knows not to aks my mother because she's gonna say no.,"574.0190
",BE_P,'s
70,448,DCB_se1_ag2_f_03,574.9933,So he thinks that I'm the best option.,"576.9853
",BE_P,'m
71,452,DCB_se1_ag2_f_03,579.1515,It's irritating.,"579.9957
",BE_P,'s
72,456,DCB_se1_ag2_f_03,582.0018,"he wants to be up under me, I'm too old for this. I don't have time.","584.8946
",DO_N,don't
73,456,DCB_se1_ag2_f_03,582.0018,"he wants to be up under me, I'm too old for this. I don't have time.","584.8946
",BE_P,'m
74,456,DCB_se1_ag2_f_03,582.0018,"he wants to be up under me, I'm too old for this. I don't have time.","584.8946
",HV_P,have
75,458,DCB_se1_ag2_f_03,586.2203,Then he wants to argue with me like he's my father.,"588.9252
",BE_P,'s
76,466,DCB_se1_ag2_f_03,592.8332,"So, yeah that's irritating. And then he bothers my little sister a lot,","596.2106
",BE_P,'s
77,472,DCB_se1_ag2_f_03,602.1439,Now everybody's just irritated.,"603.3959
",BE_P,'s
78,474,DCB_se1_ag2_f_03,606.7025,She's ten.,"607.5291
",BE_P,'s
79,476,DCB_se1_ag2_f_03,608.4408,"And she thinks she's twenty-five, like me.","610.3961
",BE_P,'s
80,480,DCB_se1_ag2_f_03,611.6581,She's very,"612.4114
",BE_P,'s
81,484,DCB_se1_ag2_f_03,613.7635,"She acts like me a little bit when I was a kid, which is kind of annoying cause you look back,","618.5790
",BE_P,is
82,486,DCB_se1_ag2_f_03,618.8760,"you're like, oh,","619.8202
",BE_P,'re
83,490,DCB_se1_ag2_f_03,624.3546,That's kind of sad.,"625.6234
",BE_P,'s
84,494,DCB_se1_ag2_f_03,627.4151,"she was a tomboy for like, majority of her little youth and now she's getting kind of girly.","633.1115
",BE_P,'s
85,496,DCB_se1_ag2_f_03,633.4652,"And it's scary cause she wants to wear like, skirts and leggings and","636.8785
",BE_P,'s
86,498,DCB_se1_ag2_f_03,637.5166,I don't like it.,"638.3140
",DO_N,don't
87,500,DCB_se1_ag2_f_03,639.4852,Cause she's kind of,"640.4094
",BE_P,'s
88,506,DCB_se1_ag2_f_03,643.1596,I don't like it.,"643.7802
",DO_N,don't
89,510,DCB_se1_ag2_f_03,645.7421,But she's always under me.,"647.3861
",BE_P,'s
90,512,DCB_se1_ag2_f_03,647.6006,She wants to live with me which is the biggest issue. She told my mother,"651.5786
",BE_P,is
91,514,DCB_se1_ag2_f_03,652.0591,"that when she turns sixteen, she's coming to live with me.","654.7383
",BE_P,'s
92,520,DCB_se1_ag2_f_03,659.3637,So I don't know how she plans to do that.,"660.9394
",DO_N,don't
93,520,DCB_se1_ag2_f_03,659.3637,So I don't know how she plans to do that.,"660.9394
",DO_P,do
94,526,DCB_se1_ag2_f_03,665.7015,"[in whatever] family that I have, maybe.","667.9871
",HV_P,have
95,527,DCB_se1_ag2_f_03,668.6110,"She's gonna be living there, she'll be my child.","670.6830
",BE_P,'s
96,529,DCB_se1_ag2_f_03,672.0085,I don't understand.,"672.7484
",DO_N,don't
97,531,DCB_se1_ag2_f_03,677.9776,I will not.,"678.9669
",BE_N,not
98,535,DCB_se1_ag2_f_03,681.2149,"I'm more strict than my mom, I don't even know how that happened.","684.7292
",DO_N,don't
99,535,DCB_se1_ag2_f_03,681.2149,"I'm more strict than my mom, I don't even know how that happened.","684.7292
",BE_P,'m
100,537,DCB_se1_ag2_f_03,685.1796,"Cause I had a very lenient childhood, but it's different now so I feel like","688.6129
",BE_P,'s
101,539,DCB_se1_ag2_f_03,688.9433,"I have to be more strict. She'll aks to do stuff, I'm like no,","691.7902
",BE_P,'m
102,539,DCB_se1_ag2_f_03,688.9433,"I have to be more strict. She'll aks to do stuff, I'm like no,","691.7902
",HV_P,have
103,539,DCB_se1_ag2_f_03,688.9433,"I have to be more strict. She'll aks to do stuff, I'm like no,","691.7902
",DO_P,do
104,541,DCB_se1_ag2_f_03,691.9437,can't do that.,"692.4809
",DO_P,do
105,545,DCB_se1_ag2_f_03,694.6463,"My little brother he's like, can I go to the movies with my friends on the weekend? No.","697.8836
",BE_P,'s
106,547,DCB_se1_ag2_f_03,699.0681,Can't do that.,"699.7988
",DO_P,do
107,553,DCB_se1_ag2_f_03,707.5071,can't do it.,"708.0277
",DO_P,do
108,561,DCB_se1_ag2_f_03,719.1635,I at my brother's age could-,"721.7568
",BE_P,'s
109,563,DCB_se1_ag2_f_03,722.7178,"I did go to the movies, go to the mall, just hang out with my friends and not really worry about, oh something might happen or,","729.7054
",BE_N,not
110,563,DCB_se1_ag2_f_03,722.7178,"I did go to the movies, go to the mall, just hang out with my friends and not really worry about, oh something might happen or,","729.7054
",DO_P,did
111,569,DCB_se1_ag2_f_03,733.0328,"<ts> literally kids are getting jumped,","735.0748
",BE_P,are
112,571,DCB_se1_ag2_f_03,735.1782,"kids are getting like, assaulted, kidnapped","738.2612
",BE_P,are
113,575,DCB_se1_ag2_f_03,743.9384,you have to be more cautious of the things that they are doing because,"747.2249
",BE_P,are
114,575,DCB_se1_ag2_f_03,743.9384,you have to be more cautious of the things that they are doing because,"747.2249
",HV_P,have
115,579,DCB_se1_ag2_f_03,750.4089,"the little girl Relisha Rudd, she's the same age as my sister,","753.1782
",BE_P,'s
116,581,DCB_se1_ag2_f_03,753.7388,"and she went missing. That kind of hit home cause I was like, oh my goodness like, they're the s- she's the same age as the kids I work with.","759.1115
",BE_P,'s
117,581,DCB_se1_ag2_f_03,753.7388,"and she went missing. That kind of hit home cause I was like, oh my goodness like, they're the s- she's the same age as the kids I work with.","759.1115
",BE_P,'re
118,587,DCB_se1_ag2_f_03,767.2669,"[So] it's just kind of like,","768.2846
",BE_P,'s
119,590,DCB_se1_ag2_f_03,771.1582,"what the kids are doing, and it could happen to any child.","773.4955
",BE_P,are
120,592,DCB_se1_ag2_f_03,774.2587,So you have to be-,"775.2830
",HV_P,have
121,594,DCB_se1_ag2_f_03,775.5566,"I know they're like, you're overprotective, but","777.4885
",BE_P,'re
122,594,DCB_se1_ag2_f_03,775.5566,"I know they're like, you're overprotective, but","777.4885
",BE_P,'re
123,596,DCB_se1_ag2_f_03,777.6453,you kind of have to be overprotective cause a lot more stuff is happening.,"780.7283
",BE_P,is
124,596,DCB_se1_ag2_f_03,777.6453,you kind of have to be overprotective cause a lot more stuff is happening.,"780.7283
",HV_P,have
125,598,DCB_se1_ag2_f_03,781.7435,"Like, adults are","783.2550
",BE_P,are
126,602,DCB_se1_ag2_f_03,785.9643,"know they're talking to children, so.","788.0137
",BE_P,'re
127,604,DCB_se1_ag2_f_03,788.5943,It's just a lot. And then with social media you can't trust anybody.,"791.4096
",BE_P,'s
128,609,DCB_se1_ag2_f_03,796.4828,"Because they wanna like, make friends that they don't know, and you're like trying to explain it to them why you can't do that cause it might be an adult. But of course,","805.0595
",DO_N,don't
129,609,DCB_se1_ag2_f_03,796.4828,"Because they wanna like, make friends that they don't know, and you're like trying to explain it to them why you can't do that cause it might be an adult. But of course,","805.0595
",BE_P,'re
130,609,DCB_se1_ag2_f_03,796.4828,"Because they wanna like, make friends that they don't know, and you're like trying to explain it to them why you can't do that cause it might be an adult. But of course,","805.0595
",DO_P,do
131,611,DCB_se1_ag2_f_03,805.7135,"I remember when I was younger and I did some of the same things. And now I'm thinking about it like,","809.6006
",BE_P,'m
132,611,DCB_se1_ag2_f_03,805.7135,"I remember when I was younger and I did some of the same things. And now I'm thinking about it like,","809.6006
",DO_P,did
133,613,DCB_se1_ag2_f_03,809.7315,"girl, what were you thinking? No, you don't know none of these people","812.7578
",DO_N,don't
134,617,DCB_se1_ag2_f_03,815.2836,You didn't know if they was a [teenager or not.],"816.9894
",BE_N,not
135,617,DCB_se1_ag2_f_03,815.2836,You didn't know if they was a [teenager or not.],"816.9894
",DO_N,didn't
136,619,DCB_se1_ag2_f_03,817.6234,"But now that I'm older I'm like,","819.5519
",BE_P,'m
137,619,DCB_se1_ag2_f_03,817.6234,"But now that I'm older I'm like,","819.5519
",BE_P,'m
138,621,DCB_se1_ag2_f_03,819.8255,"I have to tell them not to do it, but I understand why they're still doing it cause I did the same thing, [but still.]","825.0881
",BE_N,not
139,621,DCB_se1_ag2_f_03,819.8255,"I have to tell them not to do it, but I understand why they're still doing it cause I did the same thing, [but still.]","825.0881
",BE_P,'re
140,621,DCB_se1_ag2_f_03,819.8255,"I have to tell them not to do it, but I understand why they're still doing it cause I did the same thing, [but still.]","825.0881
",HV_P,have
141,621,DCB_se1_ag2_f_03,819.8255,"I have to tell them not to do it, but I understand why they're still doing it cause I did the same thing, [but still.]","825.0881
",DO_P,do
142,621,DCB_se1_ag2_f_03,819.8255,"I have to tell them not to do it, but I understand why they're still doing it cause I did the same thing, [but still.]","825.0881
",DO_P,did
143,623,DCB_se1_ag2_f_03,826.4294,It's just a lot different.,"827.5505
",BE_P,'s
144,631,DCB_se1_ag2_f_03,836.2340,that's like- She was around the same age as my little brother is now.,"839.3770
",BE_P,'s
145,631,DCB_se1_ag2_f_03,836.2340,that's like- She was around the same age as my little brother is now.,"839.3770
",BE_P,is
146,637,DCB_se1_ag2_f_03,844.9132,and put into sex trafficking and she didn't even know what was going on.,"847.2597
",DO_N,didn't
147,639,DCB_se1_ag2_f_03,848.3374,"So it's like, anything can happen. That happened right in our area, so.","851.5205
",BE_P,'s
148,641,DCB_se1_ag2_f_03,852.0043,"It just like, you gotta be more careful what's going on.","854.2573
",BE_P,'s
149,651,DCB_se1_ag2_f_03,871.4932,"goes to like, doctor's appointment and get community involvement and like, services.","875.9509
",BE_P,'s
150,695,DCB_se1_ag2_f_03,940.5362,that kind of helped me. And I didn't really,"942.7225
",DO_N,didn't
151,697,DCB_se1_ag2_f_03,943.2463,"see the, oh DC schools are bad, or they don't learn anything, because","947.0000
",DO_N,don't
152,697,DCB_se1_ag2_f_03,943.2463,"see the, oh DC schools are bad, or they don't learn anything, because","947.0000
",BE_P,are
153,699,DCB_se1_ag2_f_03,947.8341,I learned stuff. So I didn't have a problem with- So elementary school,"951.2149
",DO_N,didn't
154,699,DCB_se1_ag2_f_03,947.8341,I learned stuff. So I didn't have a problem with- So elementary school,"951.2149
",HV_P,have
155,701,DCB_se1_ag2_f_03,951.6387,was pretty much okay. Although I did get bullied.,"953.8441
",DO_P,did
156,711,DCB_se1_ag2_f_03,962.6844,"it was fine. All my friends went to the same school, I didn't have no","966.2512
",DO_N,didn't
157,711,DCB_se1_ag2_f_03,962.6844,"it was fine. All my friends went to the same school, I didn't have no","966.2512
",HV_P,have
158,733,DCB_se1_ag2_f_03,1000.3961,"Why, I don't know.","1001.6339
",DO_N,don't
159,737,DCB_se1_ag2_f_03,1004.0404,"I was in like the head class there, I got straight A's all the time.","1007.9009
",BE_P,'s
160,741,DCB_se1_ag2_f_03,1012.7264,"everything that we did I was like, okay when are we gonna do something different?","1016.0338
",BE_P,are
161,741,DCB_se1_ag2_f_03,1012.7264,"everything that we did I was like, okay when are we gonna do something different?","1016.0338
",DO_P,do
162,741,DCB_se1_ag2_f_03,1012.7264,"everything that we did I was like, okay when are we gonna do something different?","1016.0338
",DO_P,did
163,747,DCB_se1_ag2_f_03,1020.8493,which is a academic high school.,"1022.7211
",BE_P,is
164,767,DCB_se1_ag2_f_03,1046.1072,"And I could not keep up at first. I was like, I don't understand how people are surviving.","1050.3546
",BE_N,not
165,767,DCB_se1_ag2_f_03,1046.1072,"And I could not keep up at first. I was like, I don't understand how people are surviving.","1050.3546
",DO_N,don't
166,767,DCB_se1_ag2_f_03,1046.1072,"And I could not keep up at first. I was like, I don't understand how people are surviving.","1050.3546
",BE_P,are
167,779,DCB_se1_ag2_f_03,1063.5933,that I could do a paper in about,"1065.8155
",DO_P,do
168,797,DCB_se1_ag2_f_03,1080.4556,"a paper in a heartbeat if I'm going there, but.","1082.5810
",BE_P,'m
169,801,DCB_se1_ag2_f_03,1083.1849,"It was different, but our teachers had like, PhD's and everything, so it really prepared you for like","1089.7855
",BE_P,'s
170,813,DCB_se1_ag2_f_03,1100.0271,"[We didn't] have football team, we only had JV basketball,","1103.2469
",DO_N,didn't
171,813,DCB_se1_ag2_f_03,1100.0271,"[We didn't] have football team, we only had JV basketball,","1103.2469
",HV_P,have
172,827,DCB_se1_ag2_f_03,1119.6287,"Nobody wants to be in any of those things like, especially when you go to school all day, you have to see these teachers all day.","1125.5185
",HV_P,have
173,839,DCB_se1_ag2_f_03,1140.7058,Why do you have music club? There's no band. We didn't even have instruments.,"1144.5229
",DO_N,didn't
174,839,DCB_se1_ag2_f_03,1140.7058,Why do you have music club? There's no band. We didn't even have instruments.,"1144.5229
",BE_P,'s
175,839,DCB_se1_ag2_f_03,1140.7058,Why do you have music club? There's no band. We didn't even have instruments.,"1144.5229
",HV_P,have
176,839,DCB_se1_ag2_f_03,1140.7058,Why do you have music club? There's no band. We didn't even have instruments.,"1144.5229
",HV_P,have
177,839,DCB_se1_ag2_f_03,1140.7058,Why do you have music club? There's no band. We didn't even have instruments.,"1144.5229
",DO_P,do
178,851,DCB_se1_ag2_f_03,1155.1148,"I did play the clarinet in middle school though, and I wanted to play the p- clarinet in high school but we didn't have any instruments.","1160.6911
",DO_N,didn't
179,851,DCB_se1_ag2_f_03,1155.1148,"I did play the clarinet in middle school though, and I wanted to play the p- clarinet in high school but we didn't have any instruments.","1160.6911
",HV_P,have
180,851,DCB_se1_ag2_f_03,1155.1148,"I did play the clarinet in middle school though, and I wanted to play the p- clarinet in high school but we didn't have any instruments.","1160.6911
",DO_P,did
181,858,DCB_se1_ag2_f_03,1167.6620,I did pep squad when I was in,"1169.5822
",DO_P,did
182,864,DCB_se1_ag2_f_03,1173.6920,"In elementary school I was a cheerleader and a dancer, and then in middle school I danced but not for school.","1179.5753
",BE_N,not
183,866,DCB_se1_ag2_f_03,1180.4995,"And so when I got to high school I was like, I'm gonna do something.","1183.2330
",BE_P,'m
184,866,DCB_se1_ag2_f_03,1180.4995,"And so when I got to high school I was like, I'm gonna do something.","1183.2330
",DO_P,do
185,876,DCB_se1_ag2_f_03,1192.1492,I don't know why.,"1192.9266
",DO_N,don't
186,878,DCB_se1_ag2_f_03,1193.0801,They do s- c- s- two completely different things.,"1195.4265
",DO_P,do
187,884,DCB_se1_ag2_f_03,1200.7859,"They wanted me to be the captain and they wanted me to graduate, I couldn't do it.","1204.3227
",DO_P,do
188,890,DCB_se1_ag2_f_03,1208.6010,"I was like, I have to take","1209.7221
",HV_P,have
189,892,DCB_se1_ag2_f_03,1210.2748,"/option-/ And I was working too, I couldn't do it all.","1213.0094
",DO_P,do
190,898,DCB_se1_ag2_f_03,1219.4332,"Cause at /RD-SCHOOL-3/ if you are failing, they kick you out.","1222.4962
",BE_P,are
191,900,DCB_se1_ag2_f_03,1223.0067,"People try to make it seem like they have that one hundred percent graduation rate,","1226.8112
",HV_P,have
192,922,DCB_se1_ag2_f_03,1254.5623,"they were putting you out, but not saying they were trying to put you out.","1257.2449
",BE_N,not
193,926,DCB_se1_ag2_f_03,1259.2035,"people don't know that, but that's really how it is.","1261.3527
",DO_N,don't
194,926,DCB_se1_ag2_f_03,1259.2035,"people don't know that, but that's really how it is.","1261.3527
",BE_P,'s
195,926,DCB_se1_ag2_f_03,1259.2035,"people don't know that, but that's really how it is.","1261.3527
",BE_P,is
196,930,DCB_se1_ag2_f_03,1262.2006,So I didn't get along with the principal at all.,"1264.0624
",DO_N,didn't
197,932,DCB_se1_ag2_f_03,1264.1658,"She didn't l- she wanted me to leave, I was- refused.","1266.6558
",DO_N,didn't
198,934,DCB_se1_ag2_f_03,1267.3398,"I got all the way to twelfth grade and she wanted to kick me out. Nope, I'm gonna graduate from here.","1271.5372
",BE_P,'m
199,952,DCB_se1_ag2_f_03,1289.3770,"Cause she was really good at teaching math, I don't like math at all.","1292.6444
",DO_N,don't
200,956,DCB_se1_ag2_f_03,1294.3627,I aced her class. I don't know how.,"1296.3720
",DO_N,don't
201,980,DCB_se1_ag2_f_03,1322.3274,"she hosted a poetry club and I like to write poetry, so me and her got really close. So we're- even to this day like we still talk,","1328.8245
",BE_P,'re
202,988,DCB_se1_ag2_f_03,1335.1148,teachers are just,"1336.0324
",BE_P,are
203,998,DCB_se1_ag2_f_03,1344.3488,Yes but I don't share.,"1345.8870
",DO_N,don't
204,1000,DCB_se1_ag2_f_03,1346.1572,"I did share at the, um,","1348.0557
",DO_P,did
205,1013,DCB_se1_ag2_f_03,1360.7231,"I just write it and keep it in journals, and I don't like to speak","1364.8212
",DO_N,don't
206,1019,DCB_se1_ag2_f_03,1369.4999,I only did it that day because my sister,"1371.7521
",DO_P,did
207,1021,DCB_se1_ag2_f_03,1372.1425,is president of Torch Club and she was home sick.,"1374.5949
",BE_P,is
208,1027,DCB_se1_ag2_f_03,1379.9509,"One poem, that's it.","1381.5099
",BE_P,'s
209,1034,DCB_se1_ag2_f_03,1389.2950,[I had] to do it for her.,"1390.3577
",DO_P,do
210,1055,DCB_se1_ag2_f_03,1418.3307,"at first I was just coming I was like, okay all I have to do is go here, volunteer,","1422.5723
",BE_P,is
211,1055,DCB_se1_ag2_f_03,1418.3307,"at first I was just coming I was like, okay all I have to do is go here, volunteer,","1422.5723
",HV_P,have
212,1055,DCB_se1_ag2_f_03,1418.3307,"at first I was just coming I was like, okay all I have to do is go here, volunteer,","1422.5723
",DO_P,do
213,1059,DCB_se1_ag2_f_03,1423.8936,I don't have to do anything else.,"1425.5136
",DO_N,don't
214,1059,DCB_se1_ag2_f_03,1423.8936,I don't have to do anything else.,"1425.5136
",HV_P,have
215,1059,DCB_se1_ag2_f_03,1423.8936,I don't have to do anything else.,"1425.5136
",DO_P,do
216,1071,DCB_se1_ag2_f_03,1436.3307,So they didn't have no teen director.,"1438.3260
",DO_N,didn't
217,1071,DCB_se1_ag2_f_03,1436.3307,So they didn't have no teen director.,"1438.3260
",HV_P,have
218,1079,DCB_se1_ag2_f_03,1448.5076,on days that we didn't have to come in and do stuff.,"1451.1368
",DO_N,didn't
219,1079,DCB_se1_ag2_f_03,1448.5076,on days that we didn't have to come in and do stuff.,"1451.1368
",HV_P,have
220,1079,DCB_se1_ag2_f_03,1448.5076,on days that we didn't have to come in and do stuff.,"1451.1368
",DO_P,do
221,1083,DCB_se1_ag2_f_03,1454.3241,"And he aksed us to start it so that he can get the other kids involved. I'm like, okay.","1458.3913
",BE_P,'m
222,1085,DCB_se1_ag2_f_03,1459.5633,"We can do it. Get these community service hours,","1462.4127
",DO_P,do
223,1097,DCB_se1_ag2_f_03,1472.4342,our school's really small.,"1473.4685
",BE_P,'s
224,1101,DCB_se1_ag2_f_03,1475.3670,"that, and that's how I ended up","1476.9194
",BE_P,'s
225,1125,DCB_se1_ag2_f_03,1503.9556,"But they treated us different, so it was like, y'all are nerds,","1506.9460
",BE_P,are
226,1127,DCB_se1_ag2_f_03,1507.8136,and we're regular kids.,"1509.3317
",BE_P,'re
227,1143,DCB_se1_ag2_f_03,1530.4889,"I didn't come for like, two weeks. I was like, nope I'm not going back.","1533.3350
",BE_N,'m not
228,1143,DCB_se1_ag2_f_03,1530.4889,"I didn't come for like, two weeks. I was like, nope I'm not going back.","1533.3350
",DO_N,didn't
229,1145,DCB_se1_ag2_f_03,1534.0958,I'm being bullied.,"1535.1902
",BE_P,'m
230,1177,DCB_se1_ag2_f_03,1577.4371,"so that independence. My mother was terrified, she's like, you're gonna have to go and","1581.8756
",BE_P,'s
231,1177,DCB_se1_ag2_f_03,1577.4371,"so that independence. My mother was terrified, she's like, you're gonna have to go and","1581.8756
",BE_P,'re
