,Line,Spkr,StTime,Content,EnTime,Label,Aux
34,240,DCB_se1_ag2_f_01,272.4547,That's how we got around.,"273.2072
",BE_P,'s
35,246,DCB_se1_ag2_f_01,277.2384,I'm sorry.,"277.5994
",BE_P,'m
36,252,DCB_se1_ag2_f_01,283.8499,That's a,"284.3515
",BE_P,'s
37,258,DCB_se1_ag2_f_01,286.2659,"It used to be real bad, but it's not.","287.7556
",BE_N,'s not
38,263,DCB_se1_ag2_f_01,291.3573,[It's] close to /RD-ADDRESS-2/ Avenue.,"292.3986
",BE_P,'s
39,278,DCB_se1_ag2_f_01,308.9412,"Yeah, it's not- it's not far at all. I could walk to /RD-WORK-3/","311.4950
",BE_N,'s not
40,296,DCB_se1_ag2_f_01,325.1314,[I] did.,"325.6368
",DO_P,did
41,304,DCB_se1_ag2_f_01,333.0645,I'm still friends with a lot of people I'm-,"334.7252
",BE_P,'m
42,304,DCB_se1_ag2_f_01,333.0645,I'm still friends with a lot of people I'm-,"334.7252
",BE_P,'m
43,314,DCB_se1_ag2_f_01,340.2688,[I have],"340.7097
",HV_P,have
44,318,DCB_se1_ag2_f_01,345.6529,"[No, we did-] we didn't grow up together. Me and my brother did.","347.7544
",DO_N,didn't
45,318,DCB_se1_ag2_f_01,345.6529,"[No, we did-] we didn't grow up together. Me and my brother did.","347.7544
",DO_P,did
46,318,DCB_se1_ag2_f_01,345.6529,"[No, we did-] we didn't grow up together. Me and my brother did.","347.7544
",DO_P,did
47,326,DCB_se1_ag2_f_01,353.6772,He's twenty five.,"354.4144
",BE_P,'s
48,343,DCB_se1_ag2_f_01,370.1941,we still have the same friends now.,"371.4824
",HV_P,have
49,349,DCB_se1_ag2_f_01,379.1419,[We walked] around. We did a lot of walking. I w- I remember a lot of walking,"382.8956
",DO_P,did
50,356,DCB_se1_ag2_f_01,385.8750,chilling on my friend's porch.,"387.7248
",BE_P,'s
51,368,DCB_se1_ag2_f_01,397.1894,[We did a lot] of walking.,"398.4359
",DO_P,did
52,373,DCB_se1_ag2_f_01,402.2011,"Cause Uptown is different neighborhoods, too.","404.2342
",BE_P,is
53,378,DCB_se1_ag2_f_01,409.5764,"<ts> it's /T-Mob/, which is Truesdell.","411.6704
",BE_P,'s
54,378,DCB_se1_ag2_f_01,409.5764,"<ts> it's /T-Mob/, which is Truesdell.","411.6704
",BE_P,is
55,380,DCB_se1_ag2_f_01,412.3459,That's down-,"413.1085
",BE_P,'s
56,385,DCB_se1_ag2_f_01,418.2354,[It's-] it's in the same area as /T-Mob/.,"420.1013
",BE_P,'s
57,385,DCB_se1_ag2_f_01,418.2354,[It's-] it's in the same area as /T-Mob/.,"420.1013
",BE_P,'s
58,387,DCB_se1_ag2_f_01,421.6433,[These] aren't neighborhood-,"422.3501
",BE_N,aren't
59,388,DCB_se1_ag2_f_01,422.6922,It's [different- N-],"423.9729
",BE_P,'s
60,390,DCB_se1_ag2_f_01,424.0907,"[Neighborhoods] within a neighborhood, but a- this neighborhood is all together.","427.2211
",BE_P,is
61,392,DCB_se1_ag2_f_01,427.6012,[So it's-],"428.1028
",BE_P,'s
62,402,DCB_se1_ag2_f_01,435.1704,That's /Crittenden/ Street.,"436.1204
",BE_P,'s
63,410,DCB_se1_ag2_f_01,443.2175,"[That's] Uptown, too.","444.0953
",BE_P,'s
64,418,DCB_se1_ag2_f_01,454.2402,"[<ts> Yeah.] Sometime- Well, it- it didn't used to be like that,","456.8690
",DO_N,didn't
65,421,DCB_se1_ag2_f_01,457.7355,"like, I'm'a say about five, six years ago,","460.2931
",BE_P,'m
66,446,DCB_se1_ag2_f_01,490.6203,[I think drugs] had a lot to do with it. It was drugs. It was,"493.4515
",DO_P,do
67,449,DCB_se1_ag2_f_01,494.3246,just people not liking each other.,"495.7269
",BE_N,not
68,469,DCB_se1_ag2_f_01,526.6745,I'm- I'm still friends with a lot of the girls.,"529.1057
",BE_P,'m
69,469,DCB_se1_ag2_f_01,526.6745,I'm- I'm still friends with a lot of the girls.,"529.1057
",BE_P,'m
70,471,DCB_se1_ag2_f_01,529.3375,"But most of the guys, are either","531.5151
",BE_P,are
71,475,DCB_se1_ag2_f_01,534.2883,[Because] of what's going on- And my brother included. My brother- He got in a lot of trouble,"537.6630
",BE_P,'s
72,492,DCB_se1_ag2_f_01,557.2724,killed on Mother's Day.,"558.6966
",BE_P,'s
73,518,DCB_se1_ag2_f_01,592.6454,It's actually worse in Southeast.,"594.4544
",BE_P,'s
74,520,DCB_se1_ag2_f_01,595.1498,[It's worse.],"595.7008
",BE_P,'s
75,525,DCB_se1_ag2_f_01,598.5197,it's not ordin- It's not out of the ordinary to hear somebody,"601.3167
",BE_N,'s not
76,525,DCB_se1_ag2_f_01,598.5197,it's not ordin- It's not out of the ordinary to hear somebody,"601.3167
",BE_N,'s not
77,533,DCB_se1_ag2_f_01,604.6866,"when you hear about Uptown, it's like oh my God. Can't believe such and such got killed","607.9729
",BE_P,'s
78,535,DCB_se1_ag2_f_01,608.5049,because it's like-,"609.4702
",BE_P,'s
79,537,DCB_se1_ag2_f_01,611.5632,I guess Uptown's set in- in this-,"613.1783
",HV_P,'s
80,548,DCB_se1_ag2_f_01,621.0820,"this, that, and the third, but it's still-","622.6391
",BE_P,'s
81,573,DCB_se1_ag2_f_01,658.9517,"I think it's safe. Um,","660.5137
",BE_P,'s
82,575,DCB_se1_ag2_f_01,661.4780,It's gotten a lot safer.,"662.5991
",HV_P,'s
83,585,DCB_se1_ag2_f_01,671.1858,I think people are getting older,"672.3335
",BE_P,are
84,603,DCB_se1_ag2_f_01,687.6724,what they're going to do,"688.4818
",BE_P,'re
85,603,DCB_se1_ag2_f_01,687.6724,what they're going to do,"688.4818
",DO_P,do
86,623,DCB_se1_ag2_f_01,711.3510,The city has changed.,"712.5138
",HV_P,has
87,624,DCB_se1_ag2_f_01,713.2131,"Like, especially physically. Like, it's so many-","715.5493
",BE_P,'s
88,626,DCB_se1_ag2_f_01,716.9212,"My dad- My dad comes up here once a year, but every time he comes, he's like, oh my God. It looks so different.","722.3661
",BE_P,'s
89,628,DCB_se1_ag2_f_01,727.4137,<ts> A lot of people are moving away.,"728.4266
",BE_P,are
90,634,DCB_se1_ag2_f_01,734.7407,"Yeah, it is.","735.6718
",BE_P,is
91,636,DCB_se1_ag2_f_01,736.1544,It is.,"736.7055
",BE_P,is
92,638,DCB_se1_ag2_f_01,738.3092,[They are.],"738.9780
",BE_P,are
93,644,DCB_se1_ag2_f_01,741.4549,"A lot of people are going to Maryland,","742.7660
",BE_P,are
94,646,DCB_se1_ag2_f_01,743.1308,but Maryland don't really want,"744.4751
",DO_N,don't
95,675,DCB_se1_ag2_f_01,778.6862,[It's real- It is.] It's scary. I-,"781.1146
",BE_P,'s
96,675,DCB_se1_ag2_f_01,778.6862,[It's real- It is.] It's scary. I-,"781.1146
",BE_P,'s
97,675,DCB_se1_ag2_f_01,778.6862,[It's real- It is.] It's scary. I-,"781.1146
",BE_P,is
98,680,DCB_se1_ag2_f_01,788.0482,"it is still a lot of good people here,","790.0433
",BE_P,is
99,684,DCB_se1_ag2_f_01,793.1814,you're soliciting people,"794.9638
",BE_P,'re
100,694,DCB_se1_ag2_f_01,801.8185,background. It's- It's getting too expensive to live in the city.,"804.2535
",BE_P,'s
101,694,DCB_se1_ag2_f_01,801.8185,background. It's- It's getting too expensive to live in the city.,"804.2535
",BE_P,'s
102,696,DCB_se1_ag2_f_01,805.4772,It's so expensive.,"806.4159
",BE_P,'s
103,700,DCB_se1_ag2_f_01,807.8477,it's still very very expens- I wanted to,"809.6908
",BE_P,'s
104,706,DCB_se1_ag2_f_01,814.3452,And it's funny that you say,"815.6091
",BE_P,'s
105,712,DCB_se1_ag2_f_01,818.7146,"This club, and this club's kids","820.8009
",BE_P,'s
106,714,DCB_se1_ag2_f_01,821.4090,are so different from,"822.6241
",BE_P,are
107,720,DCB_se1_ag2_f_01,827.0733,"It's so different,","827.7003
",BE_P,'s
108,758,DCB_se1_ag2_f_01,872.1439,It hasn't.,"872.7327
",HV_N,hasn't
109,787,DCB_se1_ag2_f_01,908.6501,"So, this is how it went.","910.0144
",BE_P,is
110,809,DCB_se1_ag2_f_01,929.1450,I don't know.,"929.4604
",DO_N,don't
111,811,DCB_se1_ag2_f_01,930.7972,"[No], no, no, no. My mom did that.","932.0132
",DO_P,did
112,812,DCB_se1_ag2_f_01,932.2223,My mom [did that.],"933.0469
",DO_P,did
113,833,DCB_se1_ag2_f_01,952.8996,"So, it was very very different- I'm sorry (whispered).","955.3422
",BE_P,'m
114,839,DCB_se1_ag2_f_01,958.9363,"I'm from the city,","959.7885
",BE_P,'m
115,847,DCB_se1_ag2_f_01,970.6887,"It is, but it's so different.","972.3093
",BE_P,'s
116,847,DCB_se1_ag2_f_01,970.6887,"It is, but it's so different.","972.3093
",BE_P,is
117,859,DCB_se1_ag2_f_01,982.9845,They just have a certain,"983.9145
",HV_P,have
118,871,DCB_se1_ag2_f_01,996.2370,"for it to be the pride of Capitol Hill, it was not the pride of Capitol Hill.","999.2687
",BE_N,not
119,882,DCB_se1_ag2_f_01,1009.1969,didn't learn half of what I already knew,"1011.4619
",DO_N,didn't
120,892,DCB_se1_ag2_f_01,1016.8839,had /RD-SCHOOL-3/ which is Uptown-,"1018.5779
",BE_P,is
121,896,DCB_se1_ag2_f_01,1020.6871,a credit of mine in Maryland didn't count,"1022.6974
",DO_N,didn't
122,900,DCB_se1_ag2_f_01,1027.8069,"So but, yeah that's why I said that.","1028.9888
",BE_P,'s
123,904,DCB_se1_ag2_f_01,1030.6229,"drinking. It was smoking. I could not believe where I was- I was like, oh my God. Ma, you need to get me out of this school.","1036.4326
",BE_N,not
124,910,DCB_se1_ag2_f_01,1045.2017,[I'm trying to think] of that movie. I- Not The Substitute.,"1047.3859
",BE_P,'m
125,930,DCB_se1_ag2_f_01,1060.6698,"It w- They had no books. They h- They didn't have anything. And it was just like, /geesh/.","1064.9100
",DO_N,didn't
126,930,DCB_se1_ag2_f_01,1060.6698,"It w- They had no books. They h- They didn't have anything. And it was just like, /geesh/.","1064.9100
",HV_P,have
127,934,DCB_se1_ag2_f_01,1067.7326,"It was no- You know, cause you have teachers and you have educators.","1070.7007
",HV_P,have
128,934,DCB_se1_ag2_f_01,1067.7326,"It was no- You know, cause you have teachers and you have educators.","1070.7007
",HV_P,have
129,940,DCB_se1_ag2_f_01,1077.1630,"I don't care what y'all do, cause I'm still gonna get paid.","1078.8352
",DO_N,don't
130,940,DCB_se1_ag2_f_01,1077.1630,"I don't care what y'all do, cause I'm still gonna get paid.","1078.8352
",BE_P,'m
131,940,DCB_se1_ag2_f_01,1077.1630,"I don't care what y'all do, cause I'm still gonna get paid.","1078.8352
",DO_P,do
132,942,DCB_se1_ag2_f_01,1079.4850,"So either y'all gonna learn, or y'all not gonna learn.","1081.5096
",BE_N,not
133,944,DCB_se1_ag2_f_01,1081.7452,"I'm like, what do you mean, you're still gonna get paid? I want to learn.","1084.3028
",BE_P,'re
134,944,DCB_se1_ag2_f_01,1081.7452,"I'm like, what do you mean, you're still gonna get paid? I want to learn.","1084.3028
",BE_P,'m
135,944,DCB_se1_ag2_f_01,1081.7452,"I'm like, what do you mean, you're still gonna get paid? I want to learn.","1084.3028
",DO_P,do
136,946,DCB_se1_ag2_f_01,1084.6182,This is important.,"1085.4619
",BE_P,is
137,968,DCB_se1_ag2_f_01,1109.9423,Uptown is Northwest.,"1110.9219
",BE_P,is
138,972,DCB_se1_ag2_f_01,1113.0538,[Northeast-] Northeast is like,"1115.3834
",BE_P,is
139,976,DCB_se1_ag2_f_01,1117.0622,"This is considered Northeast. [Northeast], Trinidad, uh, Brookland,","1121.6216
",BE_P,is
140,978,DCB_se1_ag2_f_01,1122.0586,all that's Northeast. Southwest is like down by,"1125.0570
",BE_P,'s
141,978,DCB_se1_ag2_f_01,1122.0586,all that's Northeast. Southwest is like down by,"1125.0570
",BE_P,is
142,994,DCB_se1_ag2_f_01,1137.6901,Third World's Third Street.,"1138.9746
",BE_P,'s
143,996,DCB_se1_ag2_f_01,1140.2277,"It's really- Barry Farms, you heard of Barry Farms? MLK.","1143.7202
",BE_P,'s
144,998,DCB_se1_ag2_f_01,1145.1519,"Which, I think that's gonna be the last","1147.8805
",BE_P,'s
145,1004,DCB_se1_ag2_f_01,1151.2238,but I think that's going to be the biggest makeover.,"1152.6641
",BE_P,'s
146,1006,DCB_se1_ag2_f_01,1152.9910,I'm gonna be sad to see that one.,"1154.1851
",BE_P,'m
147,1010,DCB_se1_ag2_f_01,1160.2514,it's not gonna be that many black people in the city.,"1161.9501
",BE_N,'s not
148,1012,DCB_se1_ag2_f_01,1165.6544,"[Yeah, it's not] gonna be Chocolate City anymore- Don't nobody even call it Chocolate [City anymore.]","1169.0167
",BE_N,'s not
149,1012,DCB_se1_ag2_f_01,1165.6544,"[Yeah, it's not] gonna be Chocolate City anymore- Don't nobody even call it Chocolate [City anymore.]","1169.0167
",DO_N,don't
150,1014,DCB_se1_ag2_f_01,1169.9782,"Yeah. Oh, it's bigger than swirl.","1171.4831
",BE_P,'s
151,1043,DCB_se1_ag2_f_01,1195.3365,I didn't-,"1195.6558
",DO_N,didn't
152,1045,DCB_se1_ag2_f_01,1195.7850,I didn't run with a clique at all.,"1197.0657
",DO_N,didn't
153,1050,DCB_se1_ag2_f_01,1201.2944,"like now, that's how I know so many people.","1203.9649
",BE_P,'s
154,1093,DCB_se1_ag2_f_01,1256.5861,I don't know.,"1257.1653
",DO_N,don't
155,1099,DCB_se1_ag2_f_01,1263.1915,[That's it.],"1263.6990
",BE_P,'s
156,1101,DCB_se1_ag2_f_01,1265.5736,"[That's when I] got to Eastern, yep.","1266.8037
",BE_P,'s
157,1106,DCB_se1_ag2_f_01,1268.2337,[That's it.],"1268.7770
",BE_P,'s
158,1118,DCB_se1_ag2_f_01,1281.2140,Oh yeah yeah yeah. Somebody did- They-,"1282.9259
",DO_P,did
159,1123,DCB_se1_ag2_f_01,1286.3279,I don't know Virginia [like that.],"1287.5632
",DO_N,don't
160,1132,DCB_se1_ag2_f_01,1294.6658,Right across the brid- It [is.],"1295.8831
",BE_P,is
161,1139,DCB_se1_ag2_f_01,1300.8100,I guess wherever you're from,"1302.6039
",BE_P,'re
162,1143,DCB_se1_ag2_f_01,1305.0577,that's what people conform to and identify with.,"1308.4046
",BE_P,'s
163,1147,DCB_se1_ag2_f_01,1309.7578,"n- Even now, like you said it- it- It's the ninth- Some of Maryland is the- The outskirts of DC, some of Maryland is the ninth ward right?","1315.5893
",BE_P,'s
164,1147,DCB_se1_ag2_f_01,1309.7578,"n- Even now, like you said it- it- It's the ninth- Some of Maryland is the- The outskirts of DC, some of Maryland is the ninth ward right?","1315.5893
",BE_P,is
165,1147,DCB_se1_ag2_f_01,1309.7578,"n- Even now, like you said it- it- It's the ninth- Some of Maryland is the- The outskirts of DC, some of Maryland is the ninth ward right?","1315.5893
",BE_P,is
166,1149,DCB_se1_ag2_f_01,1315.9942,"But if you go down in Waldorf and Bryans Road, it's [totally] [different.]","1319.6627
",BE_P,'s
167,1153,DCB_se1_ag2_f_01,1319.9549,It's totally different. Just like in,"1321.3952
",BE_P,'s
168,1155,DCB_se1_ag2_f_01,1321.7283,Arlington and Alexandria. It's totally different.,"1323.7067
",BE_P,'s
169,1167,DCB_se1_ag2_f_01,1338.4787,[I don't- I don't-] I don't identify with DMV.,"1340.9491
",DO_N,don't
170,1167,DCB_se1_ag2_f_01,1338.4787,[I don't- I don't-] I don't identify with DMV.,"1340.9491
",DO_N,don't
171,1167,DCB_se1_ag2_f_01,1338.4787,[I don't- I don't-] I don't identify with DMV.,"1340.9491
",DO_N,don't
172,1168,DCB_se1_ag2_f_01,1341.2138,I'm not from the DMV.,"1342.0237
",BE_N,'m not
173,1170,DCB_se1_ag2_f_01,1342.9411,I'm from DC <laugh>.,"1343.8095
",BE_P,'m
174,1257,DCB_se1_ag2_f_01,1448.6335,"We were on /RD-ADDRESS-8/. That's Uptown, off Missouri Avenue.","1451.0054
",BE_P,'s
175,1269,DCB_se1_ag2_f_01,1460.7117,But then she did not like it.,"1461.8342
",DO_N,did not
176,1297,DCB_se1_ag2_f_01,1487.8819,[So] he is-,"1488.7378
",BE_P,is
177,1303,DCB_se1_ag2_f_01,1492.3141,He has that tattooed on his-,"1493.8877
",HV_P,has
178,1310,DCB_se1_ag2_f_01,1499.9703,"No, that's not cute.","1500.7955
",BE_N,'s not
179,1316,DCB_se1_ag2_f_01,1504.2591,[He] do.,"1504.6537
",DO_P,do
180,1332,DCB_se1_ag2_f_01,1525.9360,"<ts> I think if you've been to jail enough times, you would think that you would get it,","1529.7891
",HV_P,'ve
181,1334,DCB_se1_ag2_f_01,1530.8295,but not my- my brother's very hard headed.,"1532.4543
",BE_N,not
182,1334,DCB_se1_ag2_f_01,1530.8295,but not my- my brother's very hard headed.,"1532.4543
",BE_P,'s
183,1344,DCB_se1_ag2_f_01,1549.9437,My brother is a hood ninja.,"1551.3430
",BE_P,is
184,1348,DCB_se1_ag2_f_01,1554.2337,I don't say the N word.,"1555.0743
",DO_N,don't
185,1358,DCB_se1_ag2_f_01,1564.4155,That's fine.,"1565.0152
",BE_P,'s
186,1368,DCB_se1_ag2_f_01,1575.4993,I was online. University of Phoenix. [Cause after] high school I didn't- I was so turned off of school.,"1580.1994
",DO_N,didn't
187,1372,DCB_se1_ag2_f_01,1581.0438,didn't go back to school for like two to three years.,"1583.4733
",DO_N,didn't
188,1378,DCB_se1_ag2_f_01,1589.5303,"But I didn't- My mom was sick, so I didn't want to go away.","1592.3442
",DO_N,didn't
189,1378,DCB_se1_ag2_f_01,1589.5303,"But I didn't- My mom was sick, so I didn't want to go away.","1592.3442
",DO_N,didn't
190,1402,DCB_se1_ag2_f_01,1623.3469,[Have you]- Have you ever seen the old Wood- You saw the old Woodson?,"1626.4478
",HV_P,have
191,1402,DCB_se1_ag2_f_01,1623.3469,[Have you]- Have you ever seen the old Wood- You saw the old Woodson?,"1626.4478
",HV_P,have
192,1418,DCB_se1_ag2_f_01,1650.9732,it's like not a lot of black people on this train no more,"1653.3361
",BE_N,not
193,1418,DCB_se1_ag2_f_01,1650.9732,it's like not a lot of black people on this train no more,"1653.3361
",BE_P,'s
194,1424,DCB_se1_ag2_f_01,1659.0651,I met my son's dad there.,"1660.2388
",BE_P,'s
195,1444,DCB_se1_ag2_f_01,1676.7031,My brother introduced me. He was one of my brother's friends at first.,"1679.1736
",BE_P,'s
196,1456,DCB_se1_ag2_f_01,1690.0576,I'm still pursuing it.,"1691.1083
",BE_P,'m
197,1458,DCB_se1_ag2_f_01,1692.8855,"Oh no, I'm not doing that at all. [Nothing- Not-] Nothing in my field, no.","1696.1095
",BE_N,'m not
198,1473,DCB_se1_ag2_f_01,1709.3358,Cause forensic science is,"1711.0784
",BE_P,is
199,1483,DCB_se1_ag2_f_01,1718.6880,inspired me to want to do youth advocacy because he got in trouble so much.,"1722.4390
",DO_P,do
200,1485,DCB_se1_ag2_f_01,1723.3257,And he didn't really have-,"1724.7506
",DO_N,didn't
201,1485,DCB_se1_ag2_f_01,1723.3257,And he didn't really have-,"1724.7506
",HV_P,have
202,1491,DCB_se1_ag2_f_01,1727.9528,"they didn't really have the resources to better themselves. Like, especially after they","1732.0275
",DO_N,didn't
203,1491,DCB_se1_ag2_f_01,1727.9528,"they didn't really have the resources to better themselves. Like, especially after they","1732.0275
",HV_P,have
204,1495,DCB_se1_ag2_f_01,1733.0565,it's really nothing that,"1734.3635
",BE_P,'s
205,1497,DCB_se1_ag2_f_01,1735.2450,they [can] do for real.,"1736.5264
",DO_P,do
206,1518,DCB_se1_ag2_f_01,1762.2102,"And that's- that's- And that's another like um,","1764.4449
",BE_P,'s
207,1518,DCB_se1_ag2_f_01,1762.2102,"And that's- that's- And that's another like um,","1764.4449
",BE_P,'s
208,1518,DCB_se1_ag2_f_01,1762.2102,"And that's- that's- And that's another like um,","1764.4449
",BE_P,'s
209,1520,DCB_se1_ag2_f_01,1764.6704,"dilemma is like okay,","1765.9928
",BE_P,is
210,1524,DCB_se1_ag2_f_01,1767.4881,you're not a youth,"1768.3851
",BE_N,'re not
211,1526,DCB_se1_ag2_f_01,1768.6824,anymore. You're still young,"1769.8151
",BE_P,'re
212,1530,DCB_se1_ag2_f_01,1771.0913,"is it adult advocacy. Like,","1772.7417
",BE_P,is
213,1532,DCB_se1_ag2_f_01,1773.4016,what are you doing?,"1774.1346
",BE_P,are
214,1534,DCB_se1_ag2_f_01,1774.8265,Human development? Like what it- what do you- Where do you want to go? I was just having this conversation with my brother,"1779.1729
",DO_P,do
215,1534,DCB_se1_ag2_f_01,1774.8265,Human development? Like what it- what do you- Where do you want to go? I was just having this conversation with my brother,"1779.1729
",DO_P,do
216,1542,DCB_se1_ag2_f_01,1783.5488,Cause it's- it's frustrating.,"1784.6713
",BE_P,'s
217,1542,DCB_se1_ag2_f_01,1783.5488,Cause it's- it's frustrating.,"1784.6713
",BE_P,'s
218,1544,DCB_se1_ag2_f_01,1786.2589,"It's real life,","1786.9047
",BE_P,'s
219,1546,DCB_se1_ag2_f_01,1787.1815,and he really doesn't feel like he can go anywhere or do anything,"1790.0927
",DO_N,doesn't
220,1546,DCB_se1_ag2_f_01,1787.1815,and he really doesn't feel like he can go anywhere or do anything,"1790.0927
",DO_P,do
221,1548,DCB_se1_ag2_f_01,1790.5694,because of where he's from,"1792.2044
",BE_P,'s
222,1550,DCB_se1_ag2_f_01,1792.9054,and what's the stigma attached to his name.,"1795.1606
",BE_P,'s
223,1552,DCB_se1_ag2_f_01,1798.7830,"No, and I'm trying to get him to.","1800.1105
",BE_P,'m
224,1585,DCB_se1_ag2_f_01,1842.2035,it's a culture block.,"1843.5156
",BE_P,'s
225,1587,DCB_se1_ag2_f_01,1844.3562,It's a culture block because,"1846.3999
",BE_P,'s
226,1593,DCB_se1_ag2_f_01,1850.2902,home owners are- that are looking to buy-,"1853.3796
",BE_P,are
227,1593,DCB_se1_ag2_f_01,1850.2902,home owners are- that are looking to buy-,"1853.3796
",BE_P,are
228,1595,DCB_se1_ag2_f_01,1853.9434,Majority are not from,"1855.2709
",BE_N,are not
229,1599,DCB_se1_ag2_f_01,1856.3882,"They're from out of town. They're fresh out of school,","1858.4179
",BE_P,'re
230,1599,DCB_se1_ag2_f_01,1856.3882,"They're from out of town. They're fresh out of school,","1858.4179
",BE_P,'re
231,1601,DCB_se1_ag2_f_01,1858.7857,and they're coming into the city.,"1860.5334
",BE_P,'re
232,1603,DCB_se1_ag2_f_01,1861.3535,"And you got people who've been here, who's doing the right thing and","1864.4749
",BE_P,'s
233,1603,DCB_se1_ag2_f_01,1861.3535,"And you got people who've been here, who's doing the right thing and","1864.4749
",HV_P,'ve
234,1605,DCB_se1_ag2_f_01,1865.2732,just didn't get a good-,"1866.2317
",DO_N,didn't
235,1613,DCB_se1_ag2_f_01,1873.4727,"that we have that, you don't even know like, the depth of our story. This, that, and the third.","1877.8447
",DO_N,don't
236,1613,DCB_se1_ag2_f_01,1873.4727,"that we have that, you don't even know like, the depth of our story. This, that, and the third.","1877.8447
",HV_P,have
237,1617,DCB_se1_ag2_f_01,1881.1289,you're not doing nothing with this city.,"1882.6563
",BE_N,'re not
238,1619,DCB_se1_ag2_f_01,1883.0304,"You're not valuing it,","1884.3938
",BE_N,'re not
239,1625,DCB_se1_ag2_f_01,1887.6933,you need to move up- Go ahead. Go /back down/ Maryland because we're coming and we're taking over everything.,"1892.6586
",BE_P,'re
240,1625,DCB_se1_ag2_f_01,1887.6933,you need to move up- Go ahead. Go /back down/ Maryland because we're coming and we're taking over everything.,"1892.6586
",BE_P,'re
241,1627,DCB_se1_ag2_f_01,1894.7755,But I do think it's a culture block.,"1896.1235
",BE_P,'s
242,1627,DCB_se1_ag2_f_01,1894.7755,But I do think it's a culture block.,"1896.1235
",DO_P,do
243,1644,DCB_se1_ag2_f_01,1914.9762,[Mm-mm.] It's- it's actually- DC is so diverse.,"1918.3885
",BE_P,'s
244,1644,DCB_se1_ag2_f_01,1914.9762,[Mm-mm.] It's- it's actually- DC is so diverse.,"1918.3885
",BE_P,'s
