,Line,Spkr,StTime,Content,EnTime,Label,Aux
101,439,DCB_se1_ag2_m_02,626.6556,"Like it makes you rethink the whole process of what we're eating,","630.4691
",BE_P,'re
102,441,DCB_se1_ag2_m_02,630.7715,"how we're eating,","631.7035
",BE_P,'re
103,445,DCB_se1_ag2_m_02,635.8629,you know what I mean? Like food and- and- and you know what I'm saying? The what do we eat?,"639.2380
",BE_P,'m
104,445,DCB_se1_ag2_m_02,635.8629,you know what I mean? Like food and- and- and you know what I'm saying? The what do we eat?,"639.2380
",DO_P,do
105,447,DCB_se1_ag2_m_02,639.7642,"Like for me- And that's why I'm- I'm tryna move towards now but,","643.0123
",BE_P,'s
106,447,DCB_se1_ag2_m_02,639.7642,"Like for me- And that's why I'm- I'm tryna move towards now but,","643.0123
",BE_P,'m
107,447,DCB_se1_ag2_m_02,639.7642,"Like for me- And that's why I'm- I'm tryna move towards now but,","643.0123
",BE_P,'m
108,455,DCB_se1_ag2_m_02,650.9740,crave- It's like a whole- It's a whole scheme.,"653.1640
",BE_P,'s
109,455,DCB_se1_ag2_m_02,650.9740,crave- It's like a whole- It's a whole scheme.,"653.1640
",BE_P,'s
110,459,DCB_se1_ag2_m_02,654.8414,it's- You gotta be-,"655.9520
",BE_P,'s
111,461,DCB_se1_ag2_m_02,656.2751,"you- it takes strength to really like, restrain. And I don't- That's what I'm dealing with now. Trying to get to the point where","660.8414
",DO_N,don't
112,461,DCB_se1_ag2_m_02,656.2751,"you- it takes strength to really like, restrain. And I don't- That's what I'm dealing with now. Trying to get to the point where","660.8414
",BE_P,'s
113,461,DCB_se1_ag2_m_02,656.2751,"you- it takes strength to really like, restrain. And I don't- That's what I'm dealing with now. Trying to get to the point where","660.8414
",BE_P,'m
114,477,DCB_se1_ag2_m_02,675.3701,Well right now I'm not working. I'm about to start school.,"677.5561
",BE_N,'m not
115,477,DCB_se1_ag2_m_02,675.3701,Well right now I'm not working. I'm about to start school.,"677.5561
",BE_P,'m
116,493,DCB_se1_ag2_m_02,697.4627,"and having a creative mind and- and the different things you can do with food,","701.3686
",DO_P,do
117,517,DCB_se1_ag2_m_02,726.2512,And it's just a-,"727.1210
",BE_P,'s
118,523,DCB_se1_ag2_m_02,732.2668,"to do something bad, far as food. Like,","734.6944
",DO_P,do
119,525,DCB_se1_ag2_m_02,735.0361,it's easier and it's routine. You might go and grab,"737.4979
",BE_P,'s
120,525,DCB_se1_ag2_m_02,735.0361,it's easier and it's routine. You might go and grab,"737.4979
",BE_P,'s
121,527,DCB_se1_ag2_m_02,737.8319,"a cookie, second nature, and not even know, you know what I mean? Can happen so fast","741.6194
",BE_N,not
122,529,DCB_se1_ag2_m_02,742.0698,if you- that's what you,"743.1027
",BE_P,'s
123,543,DCB_se1_ag2_m_02,754.2256,"she big on sweets, so I- I eat a lot of sweets. That's always been a problem for me, too.","758.7303
",BE_P,'s
124,545,DCB_se1_ag2_m_02,759.3195,"So e- it's just really the discipline at this point,","762.0236
",BE_P,'s
125,551,DCB_se1_ag2_m_02,767.0750,But that's what- the point of what I was saying was,"769.0925
",BE_P,'s
126,553,DCB_se1_ag2_m_02,769.4719,"I'm tryna get myself in, uh, physical-","772.6291
",BE_P,'m
127,561,DCB_se1_ag2_m_02,778.7990,"So when I'm speaking and talking to people, they looking at me as a person who","781.9966
",BE_P,'m
128,563,DCB_se1_ag2_m_02,782.4190,"like yeah, he look like he know exactly what he talking about. He- like he did some research.","786.6819
",DO_P,did
129,567,DCB_se1_ag2_m_02,787.9886,"just not for their impressions, just","789.8079
",BE_N,not
130,569,DCB_se1_ag2_m_02,790.3045,to make me more confident as I'm speaking.,"792.5619
",BE_P,'m
