,Line,Spkr,StTime,Content,EnTime,Label,Aux
77,308,DCB_se1_ag2_m_03,483.1306,"No I'm single, but","484.0481
",BE_P,'m
78,314,DCB_se1_ag2_m_03,489.7512,"what the situation is or what needs to be done, it's no- You know, family's first and, you know, just gotta get the job done and,","495.3675
",BE_P,'s
79,314,DCB_se1_ag2_m_03,489.7512,"what the situation is or what needs to be done, it's no- You know, family's first and, you know, just gotta get the job done and,","495.3675
",BE_P,'s
80,314,DCB_se1_ag2_m_03,489.7512,"what the situation is or what needs to be done, it's no- You know, family's first and, you know, just gotta get the job done and,","495.3675
",BE_P,is
81,370,DCB_se1_ag2_m_03,569.3771,"people used to be like- or the teacher'd be like yeah, you know, what did you and your father do or whatever. Just be like, damn I'm blown out, you know what I'm saying. But at the same time it was just like,","576.9720
",BE_P,'m
82,370,DCB_se1_ag2_m_03,569.3771,"people used to be like- or the teacher'd be like yeah, you know, what did you and your father do or whatever. Just be like, damn I'm blown out, you know what I'm saying. But at the same time it was just like,","576.9720
",BE_P,'m
83,370,DCB_se1_ag2_m_03,569.3771,"people used to be like- or the teacher'd be like yeah, you know, what did you and your father do or whatever. Just be like, damn I'm blown out, you know what I'm saying. But at the same time it was just like,","576.9720
",DO_P,do
84,370,DCB_se1_ag2_m_03,569.3771,"people used to be like- or the teacher'd be like yeah, you know, what did you and your father do or whatever. Just be like, damn I'm blown out, you know what I'm saying. But at the same time it was just like,","576.9720
",DO_P,did
85,372,DCB_se1_ag2_m_03,577.7202,"you know, like I heard stories about a dude that was just like, damn, like, you know, I don't even have pictures to see or, you know, like-","583.0921
",DO_N,don't
86,372,DCB_se1_ag2_m_03,577.7202,"you know, like I heard stories about a dude that was just like, damn, like, you know, I don't even have pictures to see or, you know, like-","583.0921
",HV_P,have
87,380,DCB_se1_ag2_m_03,592.0892,"So, you know, it is what it is.","593.3799
",BE_P,is
88,380,DCB_se1_ag2_m_03,592.0892,"So, you know, it is what it is.","593.3799
",BE_P,is
89,402,DCB_se1_ag2_m_03,627.0849,"and a uncle, but that's it.","628.2227
",BE_P,'s
90,404,DCB_se1_ag2_m_03,628.7532,"So, like I say it's like a real small family like up here in DC. And then like everybody else /that was/ like,","633.7789
",BE_P,'s
91,406,DCB_se1_ag2_m_03,635.4872,"you know, great uncles and everybody like that, they're like- it's down south, so.","639.2541
",BE_P,'s
92,406,DCB_se1_ag2_m_03,635.4872,"you know, great uncles and everybody like that, they're like- it's down south, so.","639.2541
",BE_P,'re
93,408,DCB_se1_ag2_m_03,639.8823,"It's like I don't never see them, I haven't[AA2] really met them.","641.9539
",HV_N,haven't
94,408,DCB_se1_ag2_m_03,639.8823,"It's like I don't never see them, I haven't[AA2] really met them.","641.9539
",DO_N,don't
95,408,DCB_se1_ag2_m_03,639.8823,"It's like I don't never see them, I haven't[AA2] really met them.","641.9539
",BE_P,'s
96,438,DCB_se1_ag2_m_03,698.8313,"Uh, I mean, /um,/ yeah. I mean, the main thing for me was like always helping her in the kitchen, you know what I'm saying, like us cooking and, you know,","705.2017
",BE_P,'m
97,446,DCB_se1_ag2_m_03,712.0325,"I felt like it was tight like, you know what I'm saying, I felt like I knew her little secret and everything, like yeah, you lunch like, you know, you-","717.0549
",BE_P,'m
98,456,DCB_se1_ag2_m_03,728.7879,"what I- like I said man what's understood ain't[AA0] gotta be explained, big dog, you know.","731.9877
",HV_P,'s
99,456,DCB_se1_ag2_m_03,728.7879,"what I- like I said man what's understood ain't[AA0] gotta be explained, big dog, you know.","731.9877
",AI,ain't
100,458,DCB_se1_ag2_m_03,737.4739,"I mean, you know, like you lunch, like, you know, like you lunch, don't lunch, you know, like, I mean, you know, I can't even explain it. It's just like-","743.6941
",DO_N,don't
101,458,DCB_se1_ag2_m_03,737.4739,"I mean, you know, like you lunch, like, you know, like you lunch, don't lunch, you know, like, I mean, you know, I can't even explain it. It's just like-","743.6941
",BE_P,'s
102,464,DCB_se1_ag2_m_03,751.5801,"[Like] I'm lunching now, [/like you lunch-/]","753.2678
",BE_P,'m
103,466,DCB_se1_ag2_m_03,753.7589,"[<laugh> Now I'm] lunching, [you know what I'm saying.]","755.4675
",BE_P,'m
104,466,DCB_se1_ag2_m_03,753.7589,"[<laugh> Now I'm] lunching, [you know what I'm saying.]","755.4675
",BE_P,'m
105,468,DCB_se1_ag2_m_03,755.9877,"[You got] me on the spot [lunching, you know what I'm saying, front street.]","758.5010
",BE_P,'m
106,471,DCB_se1_ag2_m_03,763.8370,"[Yeah, yeah, yeah, see], like I said it's like a neighborhood thing. It's like m- it's like, you know, like, you lunch, like it's like-","769.4491
",BE_P,'s
107,471,DCB_se1_ag2_m_03,763.8370,"[Yeah, yeah, yeah, see], like I said it's like a neighborhood thing. It's like m- it's like, you know, like, you lunch, like it's like-","769.4491
",BE_P,'s
108,471,DCB_se1_ag2_m_03,763.8370,"[Yeah, yeah, yeah, see], like I said it's like a neighborhood thing. It's like m- it's like, you know, like, you lunch, like it's like-","769.4491
",BE_P,'s
109,471,DCB_se1_ag2_m_03,763.8370,"[Yeah, yeah, yeah, see], like I said it's like a neighborhood thing. It's like m- it's like, you know, like, you lunch, like it's like-","769.4491
",BE_P,'s
110,472,DCB_se1_ag2_m_03,770.1173,"it's not[AA1] mainstream, it's basically like- like I said, our neighborhood lingo and whatnot. And it's like,","774.4825
",BE_P,'s
111,472,DCB_se1_ag2_m_03,770.1173,"it's not[AA1] mainstream, it's basically like- like I said, our neighborhood lingo and whatnot. And it's like,","774.4825
",BE_P,'s
112,472,DCB_se1_ag2_m_03,770.1173,"it's not[AA1] mainstream, it's basically like- like I said, our neighborhood lingo and whatnot. And it's like,","774.4825
",BE_P,'s
113,474,DCB_se1_ag2_m_03,775.2164,you lunch it's like-,"776.2674
",BE_P,'s
114,480,DCB_se1_ag2_m_03,784.4386,"Aight, man, you lunch, like, you lunch, like that's all I gotta [say, you lunch.]","788.1540
",BE_P,'s
115,482,DCB_se1_ag2_m_03,788.9648,You're lunching.,"789.5787
",BE_P,'re
116,492,DCB_se1_ag2_m_03,798.9895,[That's /??/],"799.4333
",BE_P,'s
117,494,DCB_se1_ag2_m_03,800.3108,"I can't tell you all that, man, you know if I c- uh, if I tell you [I gotta kill you and, you know, I don't wanna do it like that.]","805.7970
",DO_N,don't
118,494,DCB_se1_ag2_m_03,800.3108,"I can't tell you all that, man, you know if I c- uh, if I tell you [I gotta kill you and, you know, I don't wanna do it like that.]","805.7970
",DO_P,do
