,Line,Spkr,StTime,Content,EnTime,Label,Aux
52,380,DCB_se2_ag2_m_01,518.7897,"Uh, when I was twelve, that's when they tore down the neighborhood.","521.5082
",BE_P,'s
53,386,DCB_se2_ag2_m_01,525.0555,"Uh, we just- All we did was play basketball. /?/","527.1724
",DO_P,did
54,390,DCB_se2_ag2_m_01,530.4819,"negative. We would have uh,","531.9461
",HV_P,have
55,396,DCB_se2_ag2_m_01,534.6261,sling /shock/ fights. That's- that's all about it- That's all that we- We wasn't really into none of the,"539.3869
",BE_P,'s
56,396,DCB_se2_ag2_m_01,534.6261,sling /shock/ fights. That's- that's all about it- That's all that we- We wasn't really into none of the,"539.3869
",BE_P,'s
57,396,DCB_se2_ag2_m_01,534.6261,sling /shock/ fights. That's- that's all about it- That's all that we- We wasn't really into none of the,"539.3869
",BE_P,'s
58,413,DCB_se2_ag2_m_01,562.4823,"My friend /RD-NAME-2/, he moved back to- him and his family's from Barry Far- They moved back to Barry Farms.","566.3700
",BE_P,'s
59,427,DCB_se2_ag2_m_01,582.2542,"no because that neighborhood was gone. So I- we didn't go back to that neighborhood, but I would go visit my friends.","586.4450
",DO_N,didn't
60,435,DCB_se2_ag2_m_01,593.2144,I didn't know that,"594.3755
",DO_N,didn't
61,445,DCB_se2_ag2_m_01,605.2937,"So Southwest is s- well was, cause it's different now, was just as bad as Southeast.","609.6803
",BE_P,'s
62,445,DCB_se2_ag2_m_01,605.2937,"So Southwest is s- well was, cause it's different now, was just as bad as Southeast.","609.6803
",BE_P,is
63,448,DCB_se2_ag2_m_01,612.1097,t- what is that called?,"613.4841
",BE_P,is
64,458,DCB_se2_ag2_m_01,622.7481,You know where Waterfront Station is?,"624.2822
",BE_P,is
65,466,DCB_se2_ag2_m_01,633.6477,"Um, you know where I Street is?","634.9906
",BE_P,is
66,472,DCB_se2_ag2_m_01,638.8363,[Yeah it was condos and] there was- it's some houses.,"640.8880
",BE_P,'s
67,481,DCB_se2_ag2_m_01,645.5497,I don't remember the name of the neighborhood.,"647.0699
",DO_N,don't
68,485,DCB_se2_ag2_m_01,653.0139,[Because I don't- I don't-],"653.8532
",DO_N,don't
69,485,DCB_se2_ag2_m_01,653.0139,[Because I don't- I don't-],"653.8532
",DO_N,don't
70,487,DCB_se2_ag2_m_01,654.4769,[I-] I personally don't like to talk about that because I don't- I-,"657.2886
",DO_N,don't
71,487,DCB_se2_ag2_m_01,654.4769,[I-] I personally don't like to talk about that because I don't- I-,"657.2886
",DO_N,don't
72,488,DCB_se2_ag2_m_01,657.5358,I don't think that's,"658.4637
",DO_N,don't
73,494,DCB_se2_ag2_m_01,665.0139,But I don't- I don't like to glorify it,"666.4827
",DO_N,don't
74,494,DCB_se2_ag2_m_01,665.0139,But I don't- I don't like to glorify it,"666.4827
",DO_N,don't
75,496,DCB_se2_ag2_m_01,666.6039,cause I don't think that's important.,"667.9037
",DO_N,don't
76,496,DCB_se2_ag2_m_01,666.6039,cause I don't think that's important.,"667.9037
",BE_P,'s
77,510,DCB_se2_ag2_m_01,678.7345,"Just- To be honest with you, just being with my friends. Like, I- Like, to this day, we still are tight. So I j- I love hanging with my friends. We-","685.2649
",BE_P,are
78,512,DCB_se2_ag2_m_01,686.1835,"Uh, I don't have one specific memory","688.2772
",DO_N,don't
79,512,DCB_se2_ag2_m_01,686.1835,"Uh, I don't have one specific memory","688.2772
",HV_P,have
80,516,DCB_se2_ag2_m_01,691.5773,"But it's j- it's just- just being able to go outside and just hang with them all night- all nights of the hour- til four, five o'clock in the morning.","698.0157
",BE_P,'s
81,516,DCB_se2_ag2_m_01,691.5773,"But it's j- it's just- just being able to go outside and just hang with them all night- all nights of the hour- til four, five o'clock in the morning.","698.0157
",BE_P,'s
82,533,DCB_se2_ag2_m_01,715.1903,"Uh, [the difference] is they-","716.7011
",BE_P,is
83,537,DCB_se2_ag2_m_01,718.1932,The people are still the same. It's just the-,"720.2076
",BE_P,'s
84,537,DCB_se2_ag2_m_01,718.1932,The people are still the same. It's just the-,"720.2076
",BE_P,are
85,541,DCB_se2_ag2_m_01,722.2395,"Have you seen the news where um, the two- the men","725.0419
",HV_P,have
86,551,DCB_se2_ag2_m_01,729.5124,Well that's- that's the neighborhood where I grew up in.,"731.4324
",BE_P,'s
87,551,DCB_se2_ag2_m_01,729.5124,Well that's- that's the neighborhood where I grew up in.,"731.4324
",BE_P,'s
88,553,DCB_se2_ag2_m_01,731.5828,That's by the Giant.,"732.6226
",BE_P,'s
89,555,DCB_se2_ag2_m_01,733.0971,I'm surprised you didn't see that on the news.,"734.4167
",DO_N,didn't
90,555,DCB_se2_ag2_m_01,733.0971,I'm surprised you didn't see that on the news.,"734.4167
",BE_P,'m
91,569,DCB_se2_ag2_m_01,744.7194,"We had- It's called Lee's Market, and we had our carry out called /What Luck/.","747.9647
",BE_P,'s
92,569,DCB_se2_ag2_m_01,744.7194,"We had- It's called Lee's Market, and we had our carry out called /What Luck/.","747.9647
",HV_P,'s
93,607,DCB_se2_ag2_m_01,792.2496,"And he said my mother seen him, and my father's real real dark,","794.9715
",BE_P,'s
94,615,DCB_se2_ag2_m_01,799.8245,that's how he uh- he,"801.2700
",BE_P,'s
95,617,DCB_se2_ag2_m_01,801.4238,"got introduced to my mother. Cause my mother, she's a- she's a real calm chill person now, but she said in her childhood, she was a real","807.2047
",BE_P,'s
96,617,DCB_se2_ag2_m_01,801.4238,"got introduced to my mother. Cause my mother, she's a- she's a real calm chill person now, but she said in her childhood, she was a real","807.2047
",BE_P,'s
97,619,DCB_se2_ag2_m_01,808.3658,"uh- I don't wanna say, she was a","810.0211
",DO_N,don't
98,625,DCB_se2_ag2_m_01,819.8435,"Um, I'm not s- I think fourteen.","823.0236
",BE_N,'m not
99,635,DCB_se2_ag2_m_01,833.0559,"Uh, not necessarily together, but that's- that's how long they knew each other.","835.8758
",BE_N,not
100,635,DCB_se2_ag2_m_01,833.0559,"Uh, not necessarily together, but that's- that's how long they knew each other.","835.8758
",BE_P,'s
101,635,DCB_se2_ag2_m_01,833.0559,"Uh, not necessarily together, but that's- that's how long they knew each other.","835.8758
",BE_P,'s
102,641,DCB_se2_ag2_m_01,841.4887,[I] do not know this story.,"842.6685
",DO_N,do not
103,643,DCB_se2_ag2_m_01,843.0835,[I'm'a aks] when I get- [<laugh> Yeah.],"845.5921
",BE_P,'m
104,658,DCB_se2_ag2_m_01,858.5841,I'm- I'm- I think something,"860.1975
",BE_P,'m
105,658,DCB_se2_ag2_m_01,858.5841,I'm- I'm- I think something,"860.1975
",BE_P,'m
106,664,DCB_se2_ag2_m_01,867.9088,So I'm not sure she was familiar with Southeast,"870.1283
",BE_N,'m not
107,684,DCB_se2_ag2_m_01,895.3815,"[No, I'm] the only f- f- uh, sports fanatic in our family.","898.5896
",BE_P,'m
108,689,DCB_se2_ag2_m_01,902.5612,My father doesn't watch sports at all.,"904.0067
",DO_N,doesn't
109,697,DCB_se2_ag2_m_01,913.3302,"[We don't] necessarily have family traditions, we just- we-","915.6010
",DO_N,don't
110,697,DCB_se2_ag2_m_01,913.3302,"[We don't] necessarily have family traditions, we just- we-","915.6010
",HV_P,have
111,700,DCB_se2_ag2_m_01,916.1699,"When we do- /I mean/- When we are able to see each other,","918.9677
",BE_P,are
112,700,DCB_se2_ag2_m_01,916.1699,"When we do- /I mean/- When we are able to see each other,","918.9677
",DO_P,do
113,704,DCB_se2_ag2_m_01,921.4425,"Like, we- we all- we love each other so much. Like, it's-","924.2169
",BE_P,'s
114,706,DCB_se2_ag2_m_01,925.8944,"Um, I'm not explaining but,","927.7083
",BE_N,'m not
115,708,DCB_se2_ag2_m_01,927.8342,"when we- when we do or when we are able to get together,","931.7872
",BE_P,are
116,708,DCB_se2_ag2_m_01,927.8342,"when we- when we do or when we are able to get together,","931.7872
",DO_P,do
117,733,DCB_se2_ag2_m_01,952.4077,"Uh, did like- Did I like school as a child?","954.3331
",DO_P,did
118,733,DCB_se2_ag2_m_01,952.4077,"Uh, did like- Did I like school as a child?","954.3331
",DO_P,did
119,737,DCB_se2_ag2_m_01,958.1886,I'm not gonna necessarily I l- say I loved it or hated it. I- I don't have any,"961.0236
",BE_N,'m not
120,737,DCB_se2_ag2_m_01,958.1886,I'm not gonna necessarily I l- say I loved it or hated it. I- I don't have any,"961.0236
",DO_N,don't
121,737,DCB_se2_ag2_m_01,958.1886,I'm not gonna necessarily I l- say I loved it or hated it. I- I don't have any,"961.0236
",HV_P,have
122,745,DCB_se2_ag2_m_01,966.8464,I didn't hate school to answer your question.,"968.4353
",DO_N,didn't
123,757,DCB_se2_ag2_m_01,980.5239,/RD-SCHOOL-2/ is,"981.4742
",BE_P,is
124,761,DCB_se2_ag2_m_01,985.4095,That's off of Bruce Place.,"986.4726
",BE_P,'s
125,765,DCB_se2_ag2_m_01,989.6900,"[/RD-SCHOOL-2/] is- or /RD-SCHOOL-2/ is right here. You walk up, uh, Stanton Road, and [/RD-SCHOOL-2/] is right there too, on your left hand side.","995.0699
",BE_P,is
126,765,DCB_se2_ag2_m_01,989.6900,"[/RD-SCHOOL-2/] is- or /RD-SCHOOL-2/ is right here. You walk up, uh, Stanton Road, and [/RD-SCHOOL-2/] is right there too, on your left hand side.","995.0699
",BE_P,is
127,765,DCB_se2_ag2_m_01,989.6900,"[/RD-SCHOOL-2/] is- or /RD-SCHOOL-2/ is right here. You walk up, uh, Stanton Road, and [/RD-SCHOOL-2/] is right there too, on your left hand side.","995.0699
",BE_P,is
128,772,DCB_se2_ag2_m_01,1002.1097,[Okay. I know where you going- you're going down there.] Yeah.,"1004.0576
",BE_P,'re
129,775,DCB_se2_ag2_m_01,1004.2628,"[Okay the ARC- Yeah], [yeah. I know where the ARC is.] [Yeah.]","1006.3098
",BE_P,is
130,783,DCB_se2_ag2_m_01,1010.0763,it's j-,"1010.4167
",BE_P,'s
131,785,DCB_se2_ag2_m_01,1010.5705,You know where /RD-SCHOOL-2/ is right?,"1011.4891
",BE_P,is
132,787,DCB_se2_ag2_m_01,1012.9859,"[Okay, you know] that shopping center across the street from /RD-SCHOOL-2/, that's the Giant and stuff [I was talk-]","1016.2255
",BE_P,'s
133,789,DCB_se2_ag2_m_01,1016.6265,"[Oh yeah yeah yeah. And then the] cr- neighborhood across the street, that's the neighborhood where I grew up at.","1020.1330
",BE_P,'s
134,793,DCB_se2_ag2_m_01,1021.9923,Yeah. Those are the new houses they built.,"1023.5358
",BE_P,are
135,808,DCB_se2_ag2_m_01,1033.1810,[You know exactly what I'm talking about.],"1034.3607
",BE_P,'m
136,809,DCB_se2_ag2_m_01,1034.5099,"[Fifteenth Place] is that street right there, by- across the street from the IHOP?","1038.0351
",BE_P,is
137,811,DCB_se2_ag2_m_01,1038.9059,You see you know where the IHOP is right there?,"1040.3094
",BE_P,is
138,815,DCB_se2_ag2_m_01,1044.2682,The IHOP is right there.,"1045.2381
",BE_P,is
139,816,DCB_se2_ag2_m_01,1045.7172,Fifteenth Street is that street- n- the long street right there.,"1048.7248
",BE_P,is
140,843,DCB_se2_ag2_m_01,1071.2840,I was- I was enjoying myself. I was with my friends all the time. We wouldn't do- I didn't take school that seriously.,"1077.1907
",DO_N,didn't
141,843,DCB_se2_ag2_m_01,1071.2840,I was- I was enjoying myself. I was with my friends all the time. We wouldn't do- I didn't take school that seriously.,"1077.1907
",DO_P,do
142,847,DCB_se2_ag2_m_01,1080.9012,"And my mother said, no, you're not gonna be with your friends no more.","1083.1907
",BE_N,'re not
143,854,DCB_se2_ag2_m_01,1093.9690,"So I begged my mom. I said, mom, please don't- Please let me go back to school cause I wanna play on the basketball team. She would not let me go.","1099.4934
",BE_N,not
144,854,DCB_se2_ag2_m_01,1093.9690,"So I begged my mom. I said, mom, please don't- Please let me go back to school cause I wanna play on the basketball team. She would not let me go.","1099.4934
",DO_N,don't
145,856,DCB_se2_ag2_m_01,1100.0669,"So she said, okay, I'm'a- I'm'a take you away from your friends,","1102.8880
",BE_P,'m
146,856,DCB_se2_ag2_m_01,1100.0669,"So she said, okay, I'm'a- I'm'a take you away from your friends,","1102.8880
",BE_P,'m
147,858,DCB_se2_ag2_m_01,1103.5315,because she- she didn't like the fact that I got a F on my report card. I n- I always got good grades.,"1107.5451
",DO_N,didn't
148,862,DCB_se2_ag2_m_01,1109.6247,"So she said, okay, I'm'a take you away from your friends, and I went to /RD-SCHOOL-3/.","1112.3747
",BE_P,'m
149,869,DCB_se2_ag2_m_01,1121.4196,"I don't think so, but in my- in- [in my head- in mine head], that's how I feel.","1125.1954
",DO_N,don't
150,869,DCB_se2_ag2_m_01,1121.4196,"I don't think so, but in my- in- [in my head- in mine head], that's how I feel.","1125.1954
",BE_P,'s
151,875,DCB_se2_ag2_m_01,1129.5867,Please don't.,"1130.1416
",DO_N,don't
152,877,DCB_se2_ag2_m_01,1131.5171,"[Yeah, you coulda-] Yes, you coulda have.","1133.0512
",HV_P,have
153,886,DCB_se2_ag2_m_01,1140.9852,Have- I don't think you ever seen /RD-SCHOOL-3/.,"1142.7291
",DO_N,don't
154,886,DCB_se2_ag2_m_01,1140.9852,Have- I don't think you ever seen /RD-SCHOOL-3/.,"1142.7291
",HV_P,have
155,890,DCB_se2_ag2_m_01,1146.1190,This school- This area right here is bigger than what my high school was.,"1149.1907
",BE_P,is
156,894,DCB_se2_ag2_m_01,1152.3708,"I said, okay Mom, where's the school?","1153.8347
",BE_P,'s
157,896,DCB_se2_ag2_m_01,1154.2255,"And she said, this is it. I said- I thought it was the place where you go to sign up to go [to the school.]","1157.9045
",BE_P,is
158,900,DCB_se2_ag2_m_01,1160.0903,"I said, ma, I said, what is this? So, the hallways I could literally touch","1163.9092
",BE_P,is
159,906,DCB_se2_ag2_m_01,1169.3543,"we- I'm walking through the hallways, and I'm just like- I felt like I was in jail.","1172.3281
",BE_P,'m
160,906,DCB_se2_ag2_m_01,1169.3543,"we- I'm walking through the hallways, and I'm just like- I felt like I was in jail.","1172.3281
",BE_P,'m
161,908,DCB_se2_ag2_m_01,1172.6964,I just did not like the school. I was mad cause I wasn't with my friends.,"1175.9138
",DO_N,did not
162,916,DCB_se2_ag2_m_01,1178.6078,I ain't gon-,"1178.8736
",AI,ain't
163,918,DCB_se2_ag2_m_01,1179.2280,"To be honest with you, I don't like to think about high school because I was so miserable throughout the whole four years.","1183.2987
",DO_N,don't
164,920,DCB_se2_ag2_m_01,1184.9430,"[Of course] I developed new friendships. I still have friends from there to this day. Uh, I have two very good friends that I still talk to.","1190.6585
",HV_P,have
165,920,DCB_se2_ag2_m_01,1184.9430,"[Of course] I developed new friendships. I still have friends from there to this day. Uh, I have two very good friends that I still talk to.","1190.6585
",HV_P,have
166,921,DCB_se2_ag2_m_01,1191.4221,And the rest of the people I don't- I don't really wanna be associated with none of the people that went to that school.,"1196.7518
",DO_N,don't
167,921,DCB_se2_ag2_m_01,1191.4221,And the rest of the people I don't- I don't really wanna be associated with none of the people that went to that school.,"1196.7518
",DO_N,don't
168,924,DCB_se2_ag2_m_01,1202.4114,any white people. I haven't-,"1203.7019
",HV_N,haven't
169,928,DCB_se2_ag2_m_01,1208.3228,So I've been,"1209.1062
",HV_P,'ve
170,932,DCB_se2_ag2_m_01,1211.8934,I don't even know how it is to,"1213.6141
",DO_N,don't
171,932,DCB_se2_ag2_m_01,1211.8934,I don't even know how it is to,"1213.6141
",BE_P,is
172,936,DCB_se2_ag2_m_01,1215.3055,"I mean I do now, but","1216.2894
",DO_P,do
173,938,DCB_se2_ag2_m_01,1216.8490,"when I was- I would say when I was nineteen years old, that's my first interaction with white people.","1220.7098
",BE_P,'s
174,950,DCB_se2_ag2_m_01,1234.6438,"So it was a- It was not- not necessarily culture shock, but it was just like, wow this is crazy.","1239.1715
",BE_N,not
175,950,DCB_se2_ag2_m_01,1234.6438,"So it was a- It was not- not necessarily culture shock, but it was just like, wow this is crazy.","1239.1715
",BE_P,is
176,952,DCB_se2_ag2_m_01,1240.1728,Cause I've been around black people my whole life.,"1241.8701
",HV_P,'ve
177,956,DCB_se2_ag2_m_01,1246.1635,"[Hm, m- m- I] don't know about predom- They all black, [not predominantly] black. <laugh>","1250.3788
",BE_N,not
178,956,DCB_se2_ag2_m_01,1246.1635,"[Hm, m- m- I] don't know about predom- They all black, [not predominantly] black. <laugh>","1250.3788
",DO_N,don't
179,958,DCB_se2_ag2_m_01,1250.6352,It's no-,"1251.1855
",BE_P,'s
180,960,DCB_se2_ag2_m_01,1251.3009,not even Spanish people.,"1252.3034
",BE_N,not
181,972,DCB_se2_ag2_m_01,1265.1614,[Has it changed] [much?],"1266.4763
",HV_P,has
182,980,DCB_se2_ag2_m_01,1278.4623,"And I'm walking around my old neighborhood, and I see a white person walking,","1281.6844
",BE_P,'m
183,982,DCB_se2_ag2_m_01,1281.9537,"with- with their dog, and I said, what is this? I said, that is crazy.","1285.4275
",BE_P,is
184,982,DCB_se2_ag2_m_01,1281.9537,"with- with their dog, and I said, what is this? I said, that is crazy.","1285.4275
",BE_P,is
185,984,DCB_se2_ag2_m_01,1285.9824,"Not necessarily saying it's a bad thing, but I just never thought I would see that","1288.6904
",BE_P,'s
186,988,DCB_se2_ag2_m_01,1291.1151,"So I'm- One, I'm wondering why do they feel that comfortable to live here?","1295.1427
",BE_P,'m
187,988,DCB_se2_ag2_m_01,1291.1151,"So I'm- One, I'm wondering why do they feel that comfortable to live here?","1295.1427
",BE_P,'m
188,988,DCB_se2_ag2_m_01,1291.1151,"So I'm- One, I'm wondering why do they feel that comfortable to live here?","1295.1427
",DO_P,do
189,990,DCB_se2_ag2_m_01,1295.8608,"Cause I- me personally, I- I don't even wanna live there.","1297.9405
",DO_N,don't
190,992,DCB_se2_ag2_m_01,1299.1470,So I don't know /how to-/,"1299.9677
",DO_N,don't
191,994,DCB_se2_ag2_m_01,1300.1402,But I- I just think it's crazy.,"1301.5064
",BE_P,'s
192,998,DCB_se2_ag2_m_01,1304.4767,"like, it's- t- to see all those white people there, it's just crazy to me.","1307.8142
",BE_P,'s
193,998,DCB_se2_ag2_m_01,1304.4767,"like, it's- t- to see all those white people there, it's just crazy to me.","1307.8142
",BE_P,'s
194,1015,DCB_se2_ag2_m_01,1328.4114,So I n- I- I- To see white people in DC is crazy to me.,"1331.0868
",BE_P,is
195,1017,DCB_se2_ag2_m_01,1333.5394,U Street has changed dramatically.,"1335.4046
",HV_P,has
196,1027,DCB_se2_ag2_m_01,1344.1872,because I would /gro/ to my grandmother's house all the time.,"1347.1482
",BE_P,'s
197,1041,DCB_se2_ag2_m_01,1356.9519,"that's U Street,","1358.0710
",BE_P,'s
198,1051,DCB_se2_ag2_m_01,1369.2737,How do I know it as a child? Because that's all the adults would talk about.,"1372.3081
",BE_P,'s
199,1051,DCB_se2_ag2_m_01,1369.2737,How do I know it as a child? Because that's all the adults would talk about.,"1372.3081
",DO_P,do
200,1055,DCB_se2_ag2_m_01,1374.7374,"that's- that's my memory from uh,","1376.6399
",BE_P,'s
201,1055,DCB_se2_ag2_m_01,1374.7374,"that's- that's my memory from uh,","1376.6399
",BE_P,'s
202,1064,DCB_se2_ag2_m_01,1386.8354,I'm still in- I'm still in shock.,"1388.2062
",BE_P,'m
203,1064,DCB_se2_ag2_m_01,1386.8354,I'm still in- I'm still in shock.,"1388.2062
",BE_P,'m
204,1066,DCB_se2_ag2_m_01,1388.6259,"I'm still shocked. E- Even when I- Cause I don't travel to the Northwest that often,","1391.7955
",DO_N,don't
205,1066,DCB_se2_ag2_m_01,1388.6259,"I'm still shocked. E- Even when I- Cause I don't travel to the Northwest that often,","1391.7955
",BE_P,'m
206,1068,DCB_se2_ag2_m_01,1392.0846,"Even when I go in those areas, I'm still like,","1394.0617
",BE_P,'m
207,1070,DCB_se2_ag2_m_01,1394.4487,"look at all these buildings and look at all these people. Like, to me it's like a mini New York. Like, it's just so many people.","1399.7959
",BE_P,'s
208,1070,DCB_se2_ag2_m_01,1394.4487,"look at all these buildings and look at all these people. Like, to me it's like a mini New York. Like, it's just so many people.","1399.7959
",BE_P,'s
209,1072,DCB_se2_ag2_m_01,1400.7192,"It's- it's like a shock like, it's just crazy to me.","1403.1054
",BE_P,'s
210,1072,DCB_se2_ag2_m_01,1400.7192,"It's- it's like a shock like, it's just crazy to me.","1403.1054
",BE_P,'s
211,1072,DCB_se2_ag2_m_01,1400.7192,"It's- it's like a shock like, it's just crazy to me.","1403.1054
",BE_P,'s
212,1074,DCB_se2_ag2_m_01,1403.5531,"And sometimes I aks the adults, I say, how do y'all-","1405.5488
",DO_P,do
213,1076,DCB_se2_ag2_m_01,1406.0897,how do y'all feel about,"1407.2263
",DO_P,do
214,1080,DCB_se2_ag2_m_01,1409.8515,And it's- They don't- No- I don't think nobody's a- Other- No one- No one's amazed other than me.,"1413.6284
",DO_N,don't
215,1080,DCB_se2_ag2_m_01,1409.8515,And it's- They don't- No- I don't think nobody's a- Other- No one- No one's amazed other than me.,"1413.6284
",DO_N,don't
216,1080,DCB_se2_ag2_m_01,1409.8515,And it's- They don't- No- I don't think nobody's a- Other- No one- No one's amazed other than me.,"1413.6284
",BE_P,'s
217,1080,DCB_se2_ag2_m_01,1409.8515,And it's- They don't- No- I don't think nobody's a- Other- No one- No one's amazed other than me.,"1413.6284
",BE_P,'s
218,1080,DCB_se2_ag2_m_01,1409.8515,And it's- They don't- No- I don't think nobody's a- Other- No one- No one's amazed other than me.,"1413.6284
",BE_P,'s
219,1082,DCB_se2_ag2_m_01,1413.9257,So I don't understand it.,"1414.7324
",DO_N,don't
220,1086,DCB_se2_ag2_m_01,1416.1219,They ju- I think everybody else is still- still can't believe that they built all these buildings and-,"1419.9537
",BE_P,is
221,1091,DCB_se2_ag2_m_01,1427.7256,"I believe it's real, and I think it's- I think it's good. Me personally, I think it's a good thing.","1431.0502
",BE_P,'s
