,Line,Spkr,StTime,Content,EnTime,Label,Aux
17,111,DCB_se1_ag2_m_03,190.7941,"Uh, it probably have to be- Uh, what was that s- joint called? Uh, uh, Even Stevens I guess. You know what I'm saying, [it was just] crazy like-","198.6359
",BE_P,'m
18,111,DCB_se1_ag2_m_03,190.7941,"Uh, it probably have to be- Uh, what was that s- joint called? Uh, uh, Even Stevens I guess. You know what I'm saying, [it was just] crazy like-","198.6359
",HV_P,have
19,113,DCB_se1_ag2_m_03,199.4033,like brother and sister and just I don't know that /joint/ was just crazy.,"202.1334
",DO_N,don't
20,123,DCB_se1_ag2_m_03,215.5815,"[Nah, nah, it's a- it's like- it's like- it's like a family, /got/ a family, you know what I'm saying, it's like a family, like, you know they family, it's like,","221.4948
",BE_P,'s
21,123,DCB_se1_ag2_m_03,215.5815,"[Nah, nah, it's a- it's like- it's like- it's like a family, /got/ a family, you know what I'm saying, it's like a family, like, you know they family, it's like,","221.4948
",BE_P,'s
22,123,DCB_se1_ag2_m_03,215.5815,"[Nah, nah, it's a- it's like- it's like- it's like a family, /got/ a family, you know what I'm saying, it's like a family, like, you know they family, it's like,","221.4948
",BE_P,'s
23,123,DCB_se1_ag2_m_03,215.5815,"[Nah, nah, it's a- it's like- it's like- it's like a family, /got/ a family, you know what I'm saying, it's like a family, like, you know they family, it's like,","221.4948
",BE_P,'s
24,123,DCB_se1_ag2_m_03,215.5815,"[Nah, nah, it's a- it's like- it's like- it's like a family, /got/ a family, you know what I'm saying, it's like a family, like, you know they family, it's like,","221.4948
",BE_P,'s
25,123,DCB_se1_ag2_m_03,215.5815,"[Nah, nah, it's a- it's like- it's like- it's like a family, /got/ a family, you know what I'm saying, it's like a family, like, you know they family, it's like,","221.4948
",BE_P,'s
26,123,DCB_se1_ag2_m_03,215.5815,"[Nah, nah, it's a- it's like- it's like- it's like a family, /got/ a family, you know what I'm saying, it's like a family, like, you know they family, it's like,","221.4948
",BE_P,'m
27,128,DCB_se1_ag2_m_03,228.1721,"And it's like from there, you know, it's like brother sister like rivalries, and it's just like- you know, its just crazy, it's like-","232.6506
",BE_P,'s
28,128,DCB_se1_ag2_m_03,228.1721,"And it's like from there, you know, it's like brother sister like rivalries, and it's just like- you know, its just crazy, it's like-","232.6506
",BE_P,'s
29,128,DCB_se1_ag2_m_03,228.1721,"And it's like from there, you know, it's like brother sister like rivalries, and it's just like- you know, its just crazy, it's like-","232.6506
",BE_P,'s
30,128,DCB_se1_ag2_m_03,228.1721,"And it's like from there, you know, it's like brother sister like rivalries, and it's just like- you know, its just crazy, it's like-","232.6506
",BE_P,'s
31,130,DCB_se1_ag2_m_03,233.4380,You know what I'm saying /??/ [okay],"234.6926
",BE_P,'m
32,132,DCB_se1_ag2_m_03,235.7069,"Give you a little run for your money at that age, you know [what I'm saying.]","238.4993
",BE_P,'m
33,140,DCB_se1_ag2_m_03,247.6268,"Yeah cause it's like- you know, I'm like, the middle-","249.8398
",BE_P,'s
34,140,DCB_se1_ag2_m_03,247.6268,"Yeah cause it's like- you know, I'm like, the middle-","249.8398
",BE_P,'m
35,142,DCB_se1_ag2_m_03,249.9866,"the middle child, my brother the youngest and my sister's the oldest and it's just like, you know what I'm saying-","254.3629
",BE_P,'s
36,142,DCB_se1_ag2_m_03,249.9866,"the middle child, my brother the youngest and my sister's the oldest and it's just like, you know what I'm saying-","254.3629
",BE_P,'s
37,142,DCB_se1_ag2_m_03,249.9866,"the middle child, my brother the youngest and my sister's the oldest and it's just like, you know what I'm saying-","254.3629
",BE_P,'m
38,144,DCB_se1_ag2_m_03,254.9723,"you know, it's like I'm the mi- I'm in the middle so it's like I don't get","258.0119
",DO_N,don't
39,144,DCB_se1_ag2_m_03,254.9723,"you know, it's like I'm the mi- I'm in the middle so it's like I don't get","258.0119
",BE_P,'s
40,144,DCB_se1_ag2_m_03,254.9723,"you know, it's like I'm the mi- I'm in the middle so it's like I don't get","258.0119
",BE_P,'s
41,144,DCB_se1_ag2_m_03,254.9723,"you know, it's like I'm the mi- I'm in the middle so it's like I don't get","258.0119
",BE_P,'m
42,144,DCB_se1_ag2_m_03,254.9723,"you know, it's like I'm the mi- I'm in the middle so it's like I don't get","258.0119
",BE_P,'m
43,146,DCB_se1_ag2_m_03,258.5791,"as much of- you know what I'm saying, it's not[AA1] balanced or nothing so it's like I'm just- [/I mean,/ always trying [to-]","262.9342
",BE_P,'s
44,146,DCB_se1_ag2_m_03,258.5791,"as much of- you know what I'm saying, it's not[AA1] balanced or nothing so it's like I'm just- [/I mean,/ always trying [to-]","262.9342
",BE_P,'s
45,146,DCB_se1_ag2_m_03,258.5791,"as much of- you know what I'm saying, it's not[AA1] balanced or nothing so it's like I'm just- [/I mean,/ always trying [to-]","262.9342
",BE_P,'m
46,146,DCB_se1_ag2_m_03,258.5791,"as much of- you know what I'm saying, it's not[AA1] balanced or nothing so it's like I'm just- [/I mean,/ always trying [to-]","262.9342
",BE_P,'m
47,148,DCB_se1_ag2_m_03,263.2946,"trying to maintain what I got, you know what I'm saying, so it's just like it is what it is.","266.5778
",BE_P,'s
48,148,DCB_se1_ag2_m_03,263.2946,"trying to maintain what I got, you know what I'm saying, so it's just like it is what it is.","266.5778
",BE_P,is
49,148,DCB_se1_ag2_m_03,263.2946,"trying to maintain what I got, you know what I'm saying, so it's just like it is what it is.","266.5778
",BE_P,is
50,148,DCB_se1_ag2_m_03,263.2946,"trying to maintain what I got, you know what I'm saying, so it's just like it is what it is.","266.5778
",BE_P,'m
51,156,DCB_se1_ag2_m_03,279.5062,"[and we twins, you know what I'm saying, like. <laugh>]","282.2755
",BE_P,'m
52,160,DCB_se1_ag2_m_03,283.7036,"[He like] what, twenty-three minutes younger than /?/ younger than me? You know what I'm saying, but I'm like, damn this nigga really the baby.","288.4757
",BE_P,'m
53,160,DCB_se1_ag2_m_03,283.7036,"[He like] what, twenty-three minutes younger than /?/ younger than me? You know what I'm saying, but I'm like, damn this nigga really the baby.","288.4757
",BE_P,'m
54,161,DCB_se1_ag2_m_03,288.5858,"And so I'm like, yeah it's crazy.","289.6869
",BE_P,'s
55,161,DCB_se1_ag2_m_03,288.5858,"And so I'm like, yeah it's crazy.","289.6869
",BE_P,'m
56,163,DCB_se1_ag2_m_03,290.1340,"But it's cool, you know what I'm saying.","291.4094
",BE_P,'s
57,163,DCB_se1_ag2_m_03,290.1340,"But it's cool, you know what I'm saying.","291.4094
",BE_P,'m
58,165,DCB_se1_ag2_m_03,292.0000,"I'm like, it's all good that joint crazy, it just throws me off though when I get to thinking about certain things, just be like, yeah that's crazy.","296.7746
",BE_P,'s
59,165,DCB_se1_ag2_m_03,292.0000,"I'm like, it's all good that joint crazy, it just throws me off though when I get to thinking about certain things, just be like, yeah that's crazy.","296.7746
",BE_P,'s
60,165,DCB_se1_ag2_m_03,292.0000,"I'm like, it's all good that joint crazy, it just throws me off though when I get to thinking about certain things, just be like, yeah that's crazy.","296.7746
",BE_P,'m
61,167,DCB_se1_ag2_m_03,297.6563,But it's all love.,"298.6272
",BE_P,'s
62,173,DCB_se1_ag2_m_03,304.2802,[Yeah like] you ain't[AA0] nowhere.,"305.4082
",AI,ain't
63,177,DCB_se1_ag2_m_03,307.6368,[You ain't[AA0] nowhere.],"308.3995
",AI,ain't
64,190,DCB_se1_ag2_m_03,328.0033,"[Nah, yeah, yeah, I mean,] yeah I did that, you know what I'm saying, but yeah that definitely was, you know, like something to do in the neighborhood, whatever the case may been.","334.5005
",BE_P,'m
65,190,DCB_se1_ag2_m_03,328.0033,"[Nah, yeah, yeah, I mean,] yeah I did that, you know what I'm saying, but yeah that definitely was, you know, like something to do in the neighborhood, whatever the case may been.","334.5005
",DO_P,do
66,190,DCB_se1_ag2_m_03,328.0033,"[Nah, yeah, yeah, I mean,] yeah I did that, you know what I'm saying, but yeah that definitely was, you know, like something to do in the neighborhood, whatever the case may been.","334.5005
",DO_P,did
67,210,DCB_se1_ag2_m_03,367.7436,"Nah, I mean, you know, I try, you know, I ain't[AAQ] never- you know, ain't[AB0] really- You know, I got my own style I guess you could call it, you [know.]","372.9862
",AI,ain't
68,210,DCB_se1_ag2_m_03,367.7436,"Nah, I mean, you know, I try, you know, I ain't[AAQ] never- you know, ain't[AB0] really- You know, I got my own style I guess you could call it, you [know.]","372.9862
",AI,ain't
69,216,DCB_se1_ag2_m_03,378.8260,"[Nah, nah], you know, I ain't-[AAQ] it ain't[AA0] nothing spontaneous or nothing, you know, over the boat.","383.2378
",AI,ain't
70,216,DCB_se1_ag2_m_03,378.8260,"[Nah, nah], you know, I ain't-[AAQ] it ain't[AA0] nothing spontaneous or nothing, you know, over the boat.","383.2378
",AI,ain't
71,225,DCB_se1_ag2_m_03,395.4380,"[Nah], like we- me and him are really opposite. Like I might catch a-","398.7346
",BE_P,are
72,228,DCB_se1_ag2_m_03,405.8465,you know what I'm saying.,"406.4371
",BE_P,'m
73,249,DCB_se1_ag2_m_03,441.7931,"[Alright, yeah, alright], I'm- a twin story, yeah, basically a twin story, I'm'a give you a twin story.","446.0873
",BE_P,'m
74,249,DCB_se1_ag2_m_03,441.7931,"[Alright, yeah, alright], I'm- a twin story, yeah, basically a twin story, I'm'a give you a twin story.","446.0873
",BE_P,'m
75,250,DCB_se1_ag2_m_03,446.6678,"I'm trying to find a good twin story for this story right here, /?/ cause hopefully it goes somewhere.","450.8023
",BE_P,'m
76,254,DCB_se1_ag2_m_03,452.9990,"I don't know what to say, it's just crazy how- like, you know, like how it started off as just growing up, and just like, you know how you run into the same people, whatever,","459.5762
",DO_N,don't
77,254,DCB_se1_ag2_m_03,452.9990,"I don't know what to say, it's just crazy how- like, you know, like how it started off as just growing up, and just like, you know how you run into the same people, whatever,","459.5762
",BE_P,'s
78,258,DCB_se1_ag2_m_03,463.5396,"they look at me and my brother as the same, but that's the same time different. Like I'm more so mature, he more so, you know, whatever it- it is he-","469.2573
",BE_P,'s
79,258,DCB_se1_ag2_m_03,463.5396,"they look at me and my brother as the same, but that's the same time different. Like I'm more so mature, he more so, you know, whatever it- it is he-","469.2573
",BE_P,is
80,258,DCB_se1_ag2_m_03,463.5396,"they look at me and my brother as the same, but that's the same time different. Like I'm more so mature, he more so, you know, whatever it- it is he-","469.2573
",BE_P,'m
81,262,DCB_se1_ag2_m_03,471.1887,"like time, you know what I'm saying, flipped.","472.8270
",BE_P,'m
82,266,DCB_se1_ag2_m_03,477.6659,"At the same time it's like damn,","479.2741
",BE_P,'s
83,268,DCB_se1_ag2_m_03,479.6545,I don't even know who I'm talking to.,"480.9791
",DO_N,don't
84,268,DCB_se1_ag2_m_03,479.6545,I don't even know who I'm talking to.,"480.9791
",BE_P,'m
85,272,DCB_se1_ag2_m_03,484.7302,"/I'm about/ talk to a little youngin and everything,","486.7555
",BE_P,'m
86,274,DCB_se1_ag2_m_03,487.1659,"and it just like everything's cool, everything was sweet, you know what I'm saying. And it was just like,","490.8637
",BE_P,'s
87,274,DCB_se1_ag2_m_03,487.1659,"and it just like everything's cool, everything was sweet, you know what I'm saying. And it was just like,","490.8637
",BE_P,'m
88,276,DCB_se1_ag2_m_03,491.7479,she not even knowing like I had a twin.,"493.8966
",BE_N,not
89,283,DCB_se1_ag2_m_03,507.3722,"You know what I'm saying, not even her knowing or whatever the case may've been, so it just like alright cool, whatever.","510.9257
",BE_N,not
90,283,DCB_se1_ag2_m_03,507.3722,"You know what I'm saying, not even her knowing or whatever the case may've been, so it just like alright cool, whatever.","510.9257
",BE_P,'m
91,283,DCB_se1_ag2_m_03,507.3722,"You know what I'm saying, not even her knowing or whatever the case may've been, so it just like alright cool, whatever.","510.9257
",HV_P,'ve
92,287,DCB_se1_ag2_m_03,513.1921,"So like I said, I'm talking to shorty or whatever, so we probably talking for like a good week.","516.2317
",BE_P,'m
93,289,DCB_se1_ag2_m_03,516.8323,"And I don't even know how shorty got my brother number, how, you know, they got each other number, but","520.9738
",DO_N,don't
94,301,DCB_se1_ag2_m_03,531.7927,"So my brother just going with it, you know what I'm saying, like my brother said he told her like his name was /RD-NAME-3/ but she just kept saying his name was d- like- She ain't[AB0] even say his name was /RD-NAME-2/ but like his name was /RD-NAME-2/ b- just because","539.4042
",BE_P,'m
95,301,DCB_se1_ag2_m_03,531.7927,"So my brother just going with it, you know what I'm saying, like my brother said he told her like his name was /RD-NAME-3/ but she just kept saying his name was d- like- She ain't[AB0] even say his name was /RD-NAME-2/ but like his name was /RD-NAME-2/ b- just because","539.4042
",AI,ain't
96,307,DCB_se1_ag2_m_03,541.7131,"you know what I'm saying, everything at the same style, everything was like","544.4299
",BE_P,'m
97,309,DCB_se1_ag2_m_03,545.4676,"from the outside looking in you wouldn't even know. It was just like she never seen the nigga, or to see him, not even knowing like,","549.7860
",BE_N,not
98,315,DCB_se1_ag2_m_03,554.7116,"Like, I know you do.","555.5457
",DO_P,do
99,317,DCB_se1_ag2_m_03,556.1263,"And it was just like, yeah like I know like, I'm just like, that's crazy.","558.8423
",BE_P,'s
100,317,DCB_se1_ag2_m_03,556.1263,"And it was just like, yeah like I know like, I'm just like, that's crazy.","558.8423
",BE_P,'m
101,327,DCB_se1_ag2_m_03,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-","588.5453
",BE_N,'m not
102,327,DCB_se1_ag2_m_03,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-","588.5453
",DO_N,don't
103,327,DCB_se1_ag2_m_03,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-","588.5453
",BE_P,'m
104,327,DCB_se1_ag2_m_03,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-","588.5453
",BE_P,'m
105,327,DCB_se1_ag2_m_03,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-","588.5453
",BE_P,'m
106,327,DCB_se1_ag2_m_03,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-","588.5453
",BE_P,'m
107,327,DCB_se1_ag2_m_03,581.2808,"[I- like I like- /nah it ain't[AA0] trying-/ I'm trying-] I'm not trying to swell like, I'm trying to keep it real [like, out there out] there I'm trying to keep it real but I don't wanna, you know what I'm saying like, the c-","588.5453
",AI,ain't
108,332,DCB_se1_ag2_m_03,590.9552,"[Nah, not like, you know, yeah, no] [I ain't[AA0] trying to incriminate nobody.]","594.5189
",BE_N,not
109,332,DCB_se1_ag2_m_03,590.9552,"[Nah, not like, you know, yeah, no] [I ain't[AA0] trying to incriminate nobody.]","594.5189
",AI,ain't
110,342,DCB_se1_ag2_m_03,612.6254,"<sigh> It- you know, /son/ like more so, you know what I'm saying, it's- I- I wouldn't even call it taking advantage cause it's just like I guess, you know, his name is in the system more or whatever. And it's just like,","621.9662
",BE_P,'s
111,342,DCB_se1_ag2_m_03,612.6254,"<sigh> It- you know, /son/ like more so, you know what I'm saying, it's- I- I wouldn't even call it taking advantage cause it's just like I guess, you know, his name is in the system more or whatever. And it's just like,","621.9662
",BE_P,'s
112,342,DCB_se1_ag2_m_03,612.6254,"<sigh> It- you know, /son/ like more so, you know what I'm saying, it's- I- I wouldn't even call it taking advantage cause it's just like I guess, you know, his name is in the system more or whatever. And it's just like,","621.9662
",BE_P,'s
113,342,DCB_se1_ag2_m_03,612.6254,"<sigh> It- you know, /son/ like more so, you know what I'm saying, it's- I- I wouldn't even call it taking advantage cause it's just like I guess, you know, his name is in the system more or whatever. And it's just like,","621.9662
",BE_P,is
114,342,DCB_se1_ag2_m_03,612.6254,"<sigh> It- you know, /son/ like more so, you know what I'm saying, it's- I- I wouldn't even call it taking advantage cause it's just like I guess, you know, his name is in the system more or whatever. And it's just like,","621.9662
",BE_P,'m
115,344,DCB_se1_ag2_m_03,622.6635,"you know what I'm saying, I tell them my name /off buck/ and they just like- they think it's funny or they think I'm playing because, you know,","626.6274
",BE_P,'s
116,344,DCB_se1_ag2_m_03,622.6635,"you know what I'm saying, I tell them my name /off buck/ and they just like- they think it's funny or they think I'm playing because, you know,","626.6274
",BE_P,'m
117,344,DCB_se1_ag2_m_03,622.6635,"you know what I'm saying, I tell them my name /off buck/ and they just like- they think it's funny or they think I'm playing because, you know,","626.6274
",BE_P,'m
118,348,DCB_se1_ag2_m_03,630.1149,"my name /RD-NAME-2/, I ain't[AA0] in it, so they be like, yeah what's your real fucking name? So it's just like,","633.2955
",BE_P,'s
119,348,DCB_se1_ag2_m_03,630.1149,"my name /RD-NAME-2/, I ain't[AA0] in it, so they be like, yeah what's your real fucking name? So it's just like,","633.2955
",BE_P,'s
120,348,DCB_se1_ag2_m_03,630.1149,"my name /RD-NAME-2/, I ain't[AA0] in it, so they be like, yeah what's your real fucking name? So it's just like,","633.2955
",AI,ain't
121,350,DCB_se1_ag2_m_03,633.6725,"I tell 'em one thing, and then it's like,","635.0839
",BE_P,'s
122,358,DCB_se1_ag2_m_03,642.7522,do some,"643.1292
",DO_P,do
123,360,DCB_se1_ag2_m_03,643.2327,"big bama shit, you know what I'm saying. /Just/ be like-","645.1887
",BE_P,'m
124,362,DCB_se1_ag2_m_03,645.7159,"like dog like nah I just told you r- my real name, like you- you really lunching, you know what I'm saying. They be like,","649.9434
",BE_P,'m
125,366,DCB_se1_ag2_m_03,653.7012,"And it be like- like I say, like I gotta really have","655.6130
",HV_P,have
126,368,DCB_se1_ag2_m_03,656.0276,"ID, have another bank card just to show what's really up.","659.4076
",BE_P,'s
127,368,DCB_se1_ag2_m_03,656.0276,"ID, have another bank card just to show what's really up.","659.4076
",HV_P,have
128,372,DCB_se1_ag2_m_03,664.0262,"/uh, st-/ like a and one thing happened and whatever, you know what I'm saying, it was some- something petty,","667.3962
",BE_P,'m
129,374,DCB_se1_ag2_m_03,667.8399,"but they still locked me up, so I ain't[AB0] need peep the shit, took my fingerprint and everything.","670.8370
",AI,ain't
130,376,DCB_se1_ag2_m_03,671.2441,"So then like, they let me go whatever, and it's like I checked my paperwork,","674.0835
",BE_P,'s
131,378,DCB_se1_ag2_m_03,674.6207,"these joints still had my brother name on it. I'm like, damn, like,","677.1073
",BE_P,'m
132,380,DCB_se1_ag2_m_03,677.7245,"you know what I'm saying, I could have been petty like, yeah, I'm /RD-NAME-5/, or, you know what I'm saying, just been like, nah yeah, whatever.","681.9662
",BE_P,'m
133,380,DCB_se1_ag2_m_03,677.7245,"you know what I'm saying, I could have been petty like, yeah, I'm /RD-NAME-5/, or, you know what I'm saying, just been like, nah yeah, whatever.","681.9662
",BE_P,'m
134,380,DCB_se1_ag2_m_03,677.7245,"you know what I'm saying, I could have been petty like, yeah, I'm /RD-NAME-5/, or, you know what I'm saying, just been like, nah yeah, whatever.","681.9662
",BE_P,'m
135,380,DCB_se1_ag2_m_03,677.7245,"you know what I'm saying, I could have been petty like, yeah, I'm /RD-NAME-5/, or, you know what I'm saying, just been like, nah yeah, whatever.","681.9662
",HV_P,have
136,382,DCB_se1_ag2_m_03,682.3665,"But, you know, I'm like, nah I'm the- y'all got the wrong name, wrong person, you know what I'm saying, y'all lunching, [you know what I'm saying.]","686.2470
",BE_P,'m
137,382,DCB_se1_ag2_m_03,682.3665,"But, you know, I'm like, nah I'm the- y'all got the wrong name, wrong person, you know what I'm saying, y'all lunching, [you know what I'm saying.]","686.2470
",BE_P,'m
138,382,DCB_se1_ag2_m_03,682.3665,"But, you know, I'm like, nah I'm the- y'all got the wrong name, wrong person, you know what I'm saying, y'all lunching, [you know what I'm saying.]","686.2470
",BE_P,'m
139,382,DCB_se1_ag2_m_03,682.3665,"But, you know, I'm like, nah I'm the- y'all got the wrong name, wrong person, you know what I'm saying, y'all lunching, [you know what I'm saying.]","686.2470
",BE_P,'m
140,385,DCB_se1_ag2_m_03,691.8466,"as small as that, I know it could be bigger and better, you know what I'm saying, if I was really fluking and wanted to swindle or whatever, take advantage or whatever. But like I say, like,","699.0578
",BE_P,'m
141,387,DCB_se1_ag2_m_03,699.5825,it's- it's definitely pros and cons of having a twin.,"702.1950
",BE_P,'s
142,387,DCB_se1_ag2_m_03,699.5825,it's- it's definitely pros and cons of having a twin.,"702.1950
",BE_P,'s
143,391,DCB_se1_ag2_m_03,704.6440,"and it just like, damn like, damn I don't know who I'm talking to.","707.0706
",DO_N,don't
144,391,DCB_se1_ag2_m_03,704.6440,"and it just like, damn like, damn I don't know who I'm talking to.","707.0706
",BE_P,'m
145,393,DCB_se1_ag2_m_03,708.1349,"And especially if you like- we like- like I say, we night and day, like you don't never see us together so it's like you don't know who you talking to.","712.8237
",DO_N,don't
146,393,DCB_se1_ag2_m_03,708.1349,"And especially if you like- we like- like I say, we night and day, like you don't never see us together so it's like you don't know who you talking to.","712.8237
",DO_N,don't
147,393,DCB_se1_ag2_m_03,708.1349,"And especially if you like- we like- like I say, we night and day, like you don't never see us together so it's like you don't know who you talking to.","712.8237
",BE_P,'s
148,395,DCB_se1_ag2_m_03,713.7646,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,","717.3856
",DO_N,don't
149,395,DCB_se1_ag2_m_03,713.7646,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,","717.3856
",DO_N,don't
150,395,DCB_se1_ag2_m_03,713.7646,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,","717.3856
",BE_P,'m
151,395,DCB_se1_ag2_m_03,713.7646,"[/And/] they don't even know if I have a twin if you d- if d- if you really don't know me, you know what I'm saying. They be like,","717.3856
",HV_P,have
152,396,DCB_se1_ag2_m_03,717.7493,"yeah, what's up man. Like, it be [crazy like-]","719.2274
",BE_P,'s
153,398,DCB_se1_ag2_m_03,720.6588,"[Yeah, that's what I was about to say.]","721.9609
",BE_P,'s
154,399,DCB_se1_ag2_m_03,722.3646,"And it be crazy cause it be like- like- it's cats like /even know/ my brother, like sometime be in the same circle, and other times we don't.","727.3127
",DO_N,don't
155,399,DCB_se1_ag2_m_03,722.3646,"And it be crazy cause it be like- like- it's cats like /even know/ my brother, like sometime be in the same circle, and other times we don't.","727.3127
",BE_P,'s
156,401,DCB_se1_ag2_m_03,727.6431,"So a dude might be like, yeah man, blah, blah, blah, man what's up man, it be like,","730.5300
",BE_P,'s
157,403,DCB_se1_ag2_m_03,731.0973,"you know, I might keep it going a little bit, but /unintelligible/ you know, you don't know me, you know my brother.","734.1636
",DO_N,don't
158,405,DCB_se1_ag2_m_03,734.4960,"So they be like, oh yeah, damn, you know, matter of fact he did say something about the other, whatever the case may've been.","739.1059
",HV_P,'ve
159,405,DCB_se1_ag2_m_03,734.4960,"So they be like, oh yeah, damn, you know, matter of fact he did say something about the other, whatever the case may've been.","739.1059
",DO_P,did
160,407,DCB_se1_ag2_m_03,739.5063,"I'm like, yeah, you know, I'm'a let 'em know what's up, you know what I'm saying, yeah definitely, you know,","742.4967
",BE_P,'s
161,407,DCB_se1_ag2_m_03,739.5063,"I'm like, yeah, you know, I'm'a let 'em know what's up, you know what I'm saying, yeah definitely, you know,","742.4967
",BE_P,'m
162,407,DCB_se1_ag2_m_03,739.5063,"I'm like, yeah, you know, I'm'a let 'em know what's up, you know what I'm saying, yeah definitely, you know,","742.4967
",BE_P,'m
163,407,DCB_se1_ag2_m_03,739.5063,"I'm like, yeah, you know, I'm'a let 'em know what's up, you know what I'm saying, yeah definitely, you know,","742.4967
",BE_P,'m
164,409,DCB_se1_ag2_m_03,742.7903,it is what it is.,"743.5877
",BE_P,is
165,409,DCB_se1_ag2_m_03,742.7903,it is what it is.,"743.5877
",BE_P,is
166,411,DCB_se1_ag2_m_03,744.1883,"But it- you know, like I say, you know, it's pros to cons to it. And it's like, you know,","747.5825
",BE_P,'s
167,411,DCB_se1_ag2_m_03,744.1883,"But it- you know, like I say, you know, it's pros to cons to it. And it's like, you know,","747.5825
",BE_P,'s
168,413,DCB_se1_ag2_m_03,748.2799,"it has it's ups and it has it's downs. But like, I know one thing, like I don't want nothing, you know, the- He a good dude, I'm a good dude,","752.9977
",DO_N,don't
169,413,DCB_se1_ag2_m_03,748.2799,"it has it's ups and it has it's downs. But like, I know one thing, like I don't want nothing, you know, the- He a good dude, I'm a good dude,","752.9977
",BE_P,'s
170,413,DCB_se1_ag2_m_03,748.2799,"it has it's ups and it has it's downs. But like, I know one thing, like I don't want nothing, you know, the- He a good dude, I'm a good dude,","752.9977
",BE_P,'s
171,413,DCB_se1_ag2_m_03,748.2799,"it has it's ups and it has it's downs. But like, I know one thing, like I don't want nothing, you know, the- He a good dude, I'm a good dude,","752.9977
",BE_P,'m
