,Line,Spkr,StTime,Content,EnTime,Label,Aux
75,325,DCB_se1_ag2_f_02,523.7134,"I'm able to do that. So I take them on trips, you know, I show them nice things I get 'em out here,","528.0417
",DO_P,do
76,329,DCB_se1_ag2_f_02,530.8551,"there- there's always food on the table, there's always-","533.3511
",BE_P,'s
77,329,DCB_se1_ag2_f_02,530.8551,"there- there's always food on the table, there's always-","533.3511
",BE_P,'s
78,331,DCB_se1_ag2_f_02,533.9205,"Like I've been without electricity, um,","536.1654
",HV_P,'ve
79,333,DCB_se1_ag2_f_02,536.9231,that's a-,"537.2753
",BE_P,'s
80,335,DCB_se1_ag2_f_02,537.4394,that was another story. I don't even know if y'all know that.,"539.2242
",DO_N,don't
81,337,DCB_se1_ag2_f_02,539.5884,Okay my- I had a- I've been on my own since I was seventeen.,"542.5710
",HV_P,'ve
82,345,DCB_se1_ag2_f_02,548.8671,"I was like, oh no we're never gonna be there, no ma'am, my lights are never gonna get cut off again like that.","552.7568
",BE_P,are
83,345,DCB_se1_ag2_f_02,548.8671,"I was like, oh no we're never gonna be there, no ma'am, my lights are never gonna get cut off again like that.","552.7568
",BE_P,am
84,345,DCB_se1_ag2_f_02,548.8671,"I was like, oh no we're never gonna be there, no ma'am, my lights are never gonna get cut off again like that.","552.7568
",BE_P,'re
85,347,DCB_se1_ag2_f_02,552.9570,So it was like things like that I don't ever wanna experience again.,"555.1580
",DO_N,don't
86,349,DCB_se1_ag2_f_02,555.5147,"And like with my oldest son, we went like from house to house to house to house before and I was like, oh we're never gonna be without a house.","560.4137
",BE_P,'re
87,353,DCB_se1_ag2_f_02,561.6835,I gotta make sure we always have our own place so it was like stuff like that.,"564.2341
",HV_P,have
88,374,DCB_se1_ag2_f_02,593.6964,[it's] in Northeast.,"594.6689
",BE_P,'s
89,378,DCB_se1_ag2_f_02,597.8956,"What year- what year is that when you're seventeen, is that eleventh or twelfth?","601.4086
",BE_P,is
90,378,DCB_se1_ag2_f_02,597.8956,"What year- what year is that when you're seventeen, is that eleventh or twelfth?","601.4086
",BE_P,is
91,378,DCB_se1_ag2_f_02,597.8956,"What year- what year is that when you're seventeen, is that eleventh or twelfth?","601.4086
",BE_P,'re
92,381,DCB_se1_ag2_f_02,605.0521,Well I don't-,"605.6615
",DO_N,don't
93,385,DCB_se1_ag2_f_02,607.9094,"because that's when my moth- my mother was like very active in my life, like she did everything","611.5908
",BE_P,'s
94,385,DCB_se1_ag2_f_02,607.9094,"because that's when my moth- my mother was like very active in my life, like she did everything","611.5908
",DO_P,did
95,393,DCB_se1_ag2_f_02,615.3033,But it's some stories lining up,"616.6144
",BE_P,'s
96,396,DCB_se1_ag2_f_02,618.3287,So when I turned seventeen is when my mom got really really really really really sick.,"622.2277
",BE_P,is
97,400,DCB_se1_ag2_f_02,626.3857,whatever that year was that I was seventeen. /Is/ [that two-thousand seven?] Yeah two-thousand seven.,"630.0806
",BE_P,is
98,406,DCB_se1_ag2_f_02,635.5324,But me and her husband did not get along because,"638.0564
",DO_N,did not
99,410,DCB_se1_ag2_f_02,642.5128,and like would talk to her any type of way just do anything to her and things like that.,"646.3230
",DO_P,do
100,411,DCB_se1_ag2_f_02,646.6399,"And my mother couldn't do anything on her own like she couldn't wipe her own butt, she couldn't","649.8398
",DO_P,do
101,435,DCB_se1_ag2_f_02,680.5870,"I'm still going to /RD-SCHOOL-4/, still going to school, so I end up moving with my aunt.","683.5804
",BE_P,'m
102,437,DCB_se1_ag2_f_02,684.3687,"And then I don't know what happened with me and my aunt, but that didn't work out either.","687.8513
",DO_N,don't
103,437,DCB_se1_ag2_f_02,684.3687,"And then I don't know what happened with me and my aunt, but that didn't work out either.","687.8513
",DO_N,didn't
104,445,DCB_se1_ag2_f_02,697.3412,but by this time I did get pregnant.,"699.0860
",DO_P,did
105,452,DCB_se1_ag2_f_02,708.2167,"I don't know who I was living with when I got pregnant, it could have been /RD-NAME-2/.","710.8896
",DO_N,don't
106,452,DCB_se1_ag2_f_02,708.2167,"I don't know who I was living with when I got pregnant, it could have been /RD-NAME-2/.","710.8896
",HV_P,have
107,454,DCB_se1_ag2_f_02,712.2558,"I don't know, it was between, /when I was pregnant/, could have been with /RD-NAME-2/ but then it could have been my aunt /RD-NAME-3/.","716.1076
",DO_N,don't
108,454,DCB_se1_ag2_f_02,712.2558,"I don't know, it was between, /when I was pregnant/, could have been with /RD-NAME-2/ but then it could have been my aunt /RD-NAME-3/.","716.1076
",HV_P,have
109,454,DCB_se1_ag2_f_02,712.2558,"I don't know, it was between, /when I was pregnant/, could have been with /RD-NAME-2/ but then it could have been my aunt /RD-NAME-3/.","716.1076
",HV_P,have
110,460,DCB_se1_ag2_f_02,721.5573,"But it was like, I would sleep on the couch, my baby sleep on the couch, and was like this not gonna work, so I went back with /RD-NAME-2/.","726.4764
",BE_N,not
111,496,DCB_se1_ag2_f_02,764.3176,"oh these people have a apartment listing opening up you should go try it out, and it was like, okay.","768.5088
",HV_P,have
112,506,DCB_se1_ag2_f_02,781.7414,"so it was just me and my son, I don't know what I was doing though.","784.3017
",DO_N,don't
113,508,DCB_se1_ag2_f_02,786.5968,"I don't know, but I ended up getting a job at Giant.","788.6685
",DO_N,don't
114,523,DCB_se1_ag2_f_02,807.4074,I didn't- I [know n- ],"808.2077
",DO_N,didn't
115,529,DCB_se1_ag2_f_02,813.7875,and I quit my- I quit my real job and I said okay I'm'a just see how this works because this is in a government building.,"819.7670
",BE_P,is
116,529,DCB_se1_ag2_f_02,813.7875,and I quit my- I quit my real job and I said okay I'm'a just see how this works because this is in a government building.,"819.7670
",BE_P,'m
117,531,DCB_se1_ag2_f_02,820.1237,"This is a government position, I'm'a see how this work, everybody was like, No you're dumb, you're stupid, why would you quit your real job?","824.8579
",BE_P,is
118,531,DCB_se1_ag2_f_02,820.1237,"This is a government position, I'm'a see how this work, everybody was like, No you're dumb, you're stupid, why would you quit your real job?","824.8579
",BE_P,'re
119,531,DCB_se1_ag2_f_02,820.1237,"This is a government position, I'm'a see how this work, everybody was like, No you're dumb, you're stupid, why would you quit your real job?","824.8579
",BE_P,'re
120,531,DCB_se1_ag2_f_02,820.1237,"This is a government position, I'm'a see how this work, everybody was like, No you're dumb, you're stupid, why would you quit your real job?","824.8579
",BE_P,'m
121,533,DCB_se1_ag2_f_02,825.1232,So this was a summer job that's gonna be over by the end of the summer.,"827.6619
",BE_P,'s
122,539,DCB_se1_ag2_f_02,831.2393,"I put in a two weeks notice and my boss told me if you need to come back, you can come back, you're /?/ what you supposed to do.","836.5537
",BE_P,'re
123,539,DCB_se1_ag2_f_02,831.2393,"I put in a two weeks notice and my boss told me if you need to come back, you can come back, you're /?/ what you supposed to do.","836.5537
",DO_P,do
124,541,DCB_se1_ag2_f_02,836.8631,"So I tried the job out and it did end,","839.3683
",DO_P,did
125,543,DCB_se1_ag2_f_02,839.9045,"but they ended up calling me back and they was like, okay you did so well want- we want you to come on by, and so I ended up getting a full time position","846.0604
",DO_P,did
126,553,DCB_se1_ag2_f_02,855.0312,"I'm sorry. My rent was no longer twenty dollars,","857.4660
",BE_P,'m
127,584,DCB_se1_ag2_f_02,887.4243,I didn't have that baby.,"888.4363
",DO_N,didn't
128,584,DCB_se1_ag2_f_02,887.4243,I didn't have that baby.,"888.4363
",HV_P,have
129,614,DCB_se1_ag2_f_02,922.3878,before my six weeks is up I was pregnant again <laugh>,"925.7807
",BE_P,is
130,620,DCB_se1_ag2_f_02,932.9139,"I did not have that baby,","934.4118
",DO_N,did not
131,620,DCB_se1_ag2_f_02,932.9139,"I did not have that baby,","934.4118
",HV_P,have
132,628,DCB_se1_ag2_f_02,939.2753,"I didn't wanna keep him but it- m- God was telling me like, if you have abortion,","943.6013
",DO_N,didn't
133,628,DCB_se1_ag2_f_02,939.2753,"I didn't wanna keep him but it- m- God was telling me like, if you have abortion,","943.6013
",HV_P,have
134,630,DCB_se1_ag2_f_02,943.9655,I'm gonna kill you.,"945.0588
",BE_P,'m
135,632,DCB_se1_ag2_f_02,945.1472,"[You know what I'm saying like, <laugh> like,]","948.3767
",BE_P,'m
136,638,DCB_se1_ag2_f_02,951.5194,"[I] felt it like, I- that- that's another thing like, my mom has always like","955.2571
",BE_P,'s
137,638,DCB_se1_ag2_f_02,951.5194,"[I] felt it like, I- that- that's another thing like, my mom has always like","955.2571
",HV_P,has
138,639,DCB_se1_ag2_f_02,955.4132,brought us up in church /and though-/ and although we not li- her children aren't the most like,"959.3963
",BE_N,not
139,639,DCB_se1_ag2_f_02,955.4132,brought us up in church /and though-/ and although we not li- her children aren't the most like,"959.3963
",BE_N,aren't
140,641,DCB_se1_ag2_f_02,959.8205,"religious people in the world it's just like, those things will never leave you.","963.1633
",BE_P,'s
141,645,DCB_se1_ag2_f_02,964.9601,"it's just like,","965.7668
",BE_P,'s
142,647,DCB_se1_ag2_f_02,966.1446,"I did it once, God didn't do anything.","968.4538
",DO_N,didn't
143,647,DCB_se1_ag2_f_02,966.1446,"I did it once, God didn't do anything.","968.4538
",DO_P,do
144,647,DCB_se1_ag2_f_02,966.1446,"I did it once, God didn't do anything.","968.4538
",DO_P,did
145,649,DCB_se1_ag2_f_02,968.6630,"I did it a second time, I'm like, he was like, you playing with me now like,","972.1322
",BE_P,'m
146,649,DCB_se1_ag2_f_02,968.6630,"I did it a second time, I'm like, he was like, you playing with me now like,","972.1322
",DO_P,did
147,651,DCB_se1_ag2_f_02,972.7009,"you get this again something's gonna happen to you, so I was just like, okay /God just did it./","976.6079
",BE_P,'s
148,651,DCB_se1_ag2_f_02,972.7009,"you get this again something's gonna happen to you, so I was just like, okay /God just did it./","976.6079
",DO_P,did
149,673,DCB_se1_ag2_f_02,998.2909,[cause that's] how long it took you to get-,"999.4554
",BE_P,'s
150,676,DCB_se1_ag2_f_02,1001.1242,"I was out of college for four years, so as- as I was working at the job that I am now,","1004.4937
",BE_P,am
151,678,DCB_se1_ag2_f_02,1004.9792,"this lady came to me and was like, have you ever considered","1007.6362
",HV_P,have
152,682,DCB_se1_ag2_f_02,1011.6195,"And she was like, why? I was like, cause I believe- like, I'm a very hard worker, so I believe, like,","1015.5555
",BE_P,'m
153,684,DCB_se1_ag2_f_02,1015.7734,"if I do good at my job,","1017.1881
",DO_P,do
154,686,DCB_se1_ag2_f_02,1017.4154,"I'm- I'm'a continue to get promoted and promoted and promoted and promoted, and she was like, honey,","1021.7832
",BE_P,'m
155,686,DCB_se1_ag2_f_02,1017.4154,"I'm- I'm'a continue to get promoted and promoted and promoted and promoted, and she was like, honey,","1021.7832
",BE_P,'m
156,688,DCB_se1_ag2_f_02,1022.1828,"it doesn't work like that. Or whatever like, you have to","1025.1002
",DO_N,doesn't
157,688,DCB_se1_ag2_f_02,1022.1828,"it doesn't work like that. Or whatever like, you have to","1025.1002
",HV_P,have
158,690,DCB_se1_ag2_f_02,1025.4363,"have the education as well as the experience. So I was like, okay I guess I'll try it out.","1028.7458
",HV_P,have
159,692,DCB_se1_ag2_f_02,1028.9952,"I didn't know who was gonna watch my kids while I was in school, I didn't know how I was gonna make it work but","1033.4092
",DO_N,didn't
160,692,DCB_se1_ag2_f_02,1028.9952,"I didn't know who was gonna watch my kids while I was in school, I didn't know how I was gonna make it work but","1033.4092
",DO_N,didn't
161,694,DCB_se1_ag2_f_02,1034.0347,"faith in God, was like just do it, step out on faith and you never know.","1037.5080
",DO_P,do
162,700,DCB_se1_ag2_f_02,1044.1206,"So I enrolled in school, I didn't know who was gonna watch my kids but it was just like,","1047.5074
",DO_N,didn't
163,706,DCB_se1_ag2_f_02,1053.5074,So it all worked out and I'm,"1054.7080
",BE_P,'m
164,715,DCB_se1_ag2_f_02,1059.3954,"business administration with human resource management, this is not what I wanna do with my life, though.","1063.4714
",BE_N,is not
165,715,DCB_se1_ag2_f_02,1059.3954,"business administration with human resource management, this is not what I wanna do with my life, though.","1063.4714
",DO_P,do
166,720,DCB_se1_ag2_f_02,1069.6733,"Now I think I wanna be interior decorator but it's just like that's my plan B like,","1073.7777
",BE_P,'s
167,720,DCB_se1_ag2_f_02,1069.6733,"Now I think I wanna be interior decorator but it's just like that's my plan B like,","1073.7777
",BE_P,'s
168,726,DCB_se1_ag2_f_02,1077.4914,"okay I'm'a just go get a degree in something, bam.","1079.9726
",BE_P,'m
169,728,DCB_se1_ag2_f_02,1080.3882,"/And, that's it/.","1081.2463
",BE_P,'s
170,744,DCB_se1_ag2_f_02,1100.6870,"No that was- yeah, that was one of the reasons why I didn't take school seriously at first because it's like","1105.9404
",DO_N,didn't
171,744,DCB_se1_ag2_f_02,1100.6870,"No that was- yeah, that was one of the reasons why I didn't take school seriously at first because it's like","1105.9404
",BE_P,'s
172,746,DCB_se1_ag2_f_02,1106.3096,I didn't wanna go to school for four years and,"1108.4799
",DO_N,didn't
173,748,DCB_se1_ag2_f_02,1108.6359,"it's not something that I really wanted to do, so it was just like, until I found out what I really wanted to do then /now I'm not going to/ school, so.","1114.3118
",BE_N,'s not
174,748,DCB_se1_ag2_f_02,1108.6359,"it's not something that I really wanted to do, so it was just like, until I found out what I really wanted to do then /now I'm not going to/ school, so.","1114.3118
",BE_N,'m not
175,748,DCB_se1_ag2_f_02,1108.6359,"it's not something that I really wanted to do, so it was just like, until I found out what I really wanted to do then /now I'm not going to/ school, so.","1114.3118
",DO_P,do
176,748,DCB_se1_ag2_f_02,1108.6359,"it's not something that I really wanted to do, so it was just like, until I found out what I really wanted to do then /now I'm not going to/ school, so.","1114.3118
",DO_P,do
177,754,DCB_se1_ag2_f_02,1120.6800,"I've been in school since two-thousand twelve, and I've never taken a break like,","1124.9739
",HV_P,'ve
178,754,DCB_se1_ag2_f_02,1120.6800,"I've been in school since two-thousand twelve, and I've never taken a break like,","1124.9739
",HV_P,'ve
179,760,DCB_se1_ag2_f_02,1128.8249,"it- in the beginning str- it was stressful but it's like /now/ a part of me like,","1132.9404
",BE_P,'s
180,762,DCB_se1_ag2_f_02,1133.3643,"like I'm not going to school this summer and I feel like a loser like, why am I n- <laugh>","1137.8756
",BE_N,'m not
181,762,DCB_se1_ag2_f_02,1133.3643,"like I'm not going to school this summer and I feel like a loser like, why am I n- <laugh>","1137.8756
",BE_P,am
182,764,DCB_se1_ag2_f_02,1138.4038,I don't know what I'm gonna do with myself.,"1140.1366
",DO_N,don't
183,764,DCB_se1_ag2_f_02,1138.4038,I don't know what I'm gonna do with myself.,"1140.1366
",BE_P,'m
184,764,DCB_se1_ag2_f_02,1138.4038,I don't know what I'm gonna do with myself.,"1140.1366
",DO_P,do
185,766,DCB_se1_ag2_f_02,1140.4968,"And then I was talking to my sister, my sister said, no maybe you- maybe you needed this break. But only reason I'm not going to school this summer because they had no classes that I need.","1148.1536
",BE_N,'m not
186,768,DCB_se1_ag2_f_02,1148.5870,"[So they're] like, you know we have no classes for you this summer, that's the only thing you can do is sit out until fall semester.","1153.7163
",BE_P,'s
187,768,DCB_se1_ag2_f_02,1148.5870,"[So they're] like, you know we have no classes for you this summer, that's the only thing you can do is sit out until fall semester.","1153.7163
",BE_P,is
188,768,DCB_se1_ag2_f_02,1148.5870,"[So they're] like, you know we have no classes for you this summer, that's the only thing you can do is sit out until fall semester.","1153.7163
",BE_P,'re
189,768,DCB_se1_ag2_f_02,1148.5870,"[So they're] like, you know we have no classes for you this summer, that's the only thing you can do is sit out until fall semester.","1153.7163
",HV_P,have
190,768,DCB_se1_ag2_f_02,1148.5870,"[So they're] like, you know we have no classes for you this summer, that's the only thing you can do is sit out until fall semester.","1153.7163
",DO_P,do
191,769,DCB_se1_ag2_f_02,1154.0695,"So it's like, I won't be working this summer, I won't be in school, and it's just like, I haven't done that in so long like, what am I gonna be doing?","1159.9135
",HV_N,haven't
192,769,DCB_se1_ag2_f_02,1154.0695,"So it's like, I won't be working this summer, I won't be in school, and it's just like, I haven't done that in so long like, what am I gonna be doing?","1159.9135
",BE_P,'s
193,769,DCB_se1_ag2_f_02,1154.0695,"So it's like, I won't be working this summer, I won't be in school, and it's just like, I haven't done that in so long like, what am I gonna be doing?","1159.9135
",BE_P,'s
194,769,DCB_se1_ag2_f_02,1154.0695,"So it's like, I won't be working this summer, I won't be in school, and it's just like, I haven't done that in so long like, what am I gonna be doing?","1159.9135
",BE_P,am
195,772,DCB_se1_ag2_f_02,1162.6800,I'm just one of those constructive people like I have to be doing something.,"1165.9680
",BE_P,'m
196,772,DCB_se1_ag2_f_02,1162.6800,I'm just one of those constructive people like I have to be doing something.,"1165.9680
",HV_P,have
197,773,DCB_se1_ag2_f_02,1166.1736,"I have to be doing something, like, so.","1168.2362
",HV_P,have
198,787,DCB_se1_ag2_f_02,1180.4719,What s- what sign is that?,"1181.5123
",BE_P,is
199,793,DCB_se1_ag2_f_02,1185.0512,Here we go. She ain't- she ain't /RD-NAME-1/'s yet?,"1186.8805
",BE_P,'s
200,793,DCB_se1_ag2_f_02,1185.0512,Here we go. She ain't- she ain't /RD-NAME-1/'s yet?,"1186.8805
",AI,ain't
201,793,DCB_se1_ag2_f_02,1185.0512,Here we go. She ain't- she ain't /RD-NAME-1/'s yet?,"1186.8805
",AI,ain't
202,813,DCB_se1_ag2_f_02,1215.7075,"And he was like very like verbally abusive like, he would be like, oh you're not pretty, you're this, that,","1221.3553
",BE_N,'re not
